InstanceType,AcceleratorName,AcceleratorCount,vCPUs,MemoryGiB,Price,Region,GpuInfo,SpotPrice
1x-RTX_6000Ada-96,RTX 6000Ada,1,96,44.98828125,0.83,", US","{'Gpus': [{'Name': 'RTX 6000Ada', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 46068}}], 'TotalGpuMemoryInMiB': 46068}",0.83
1x-RTX_4090-128,RTX 4090,1,128,23.98828125,0.51,"New York, US","{'Gpus': [{'Name': 'RTX 4090', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 24564}}], 'TotalGpuMemoryInMiB': 24564}",0.51
1x-H100_NVL-64,H100 NVL,1,64,93.583984375,2.67,"California, US","{'Gpus': [{'Name': 'H100 NVL', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 95830}}], 'TotalGpuMemoryInMiB': 95830}",2.67
4x-L40S-128,L40S,4,128,179.953125,2.67,"Australia, AU","{'Gpus': [{'Name': 'L40S', 'Count': 4, 'MemoryInfo': {'SizeInMiB': 184272}}], 'TotalGpuMemoryInMiB': 184272}",2.67
1x-RTX_4090-128,RTX 4090,1,128,23.98828125,0.54,"Spain, ES","{'Gpus': [{'Name': 'RTX 4090', 'Count': 1, 'MemoryInfo': {'SizeInMiB': 24564}}], 'TotalGpuMemoryInMiB': 24564}",0.54
8x-H100_NVL-128,H100 NVL,8,128,748.671875,18.13,"Australia, AU","{'Gpus': [{'Name': 'H100 NVL', 'Count': 8, 'MemoryInfo': {'SizeInMiB': 766640}}], 'TotalGpuMemoryInMiB': 766640}",18.13
2x-RTX_4070S_Ti-64,RTX 4070S Ti,2,64,31.984375,0.32,"Washington, US","{'Gpus': [{'Name': 'RTX 4070S Ti', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 32752}}], 'TotalGpuMemoryInMiB': 32752}",0.32
2x-H100_PCIE-128,H100 PCIE,2,128,159.294921875,3.87,"Texas, US","{'Gpus': [{'Name': 'H100 PCIE', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 163118}}], 'TotalGpuMemoryInMiB': 163118}",3.87
2x-RTX_4090-32,RTX 4090,2,32,47.9765625,0.80,"Iceland, IS","{'Gpus': [{'Name': 'RTX 4090', 'Count': 2, 'MemoryInfo': {'SizeInMiB': 49128}}], 'TotalGpuMemoryInMiB': 49128}",0.80
4x-RTX_4090-128,RTX 4090,4,128,95.953125,1.76,"Missouri, US","{'Gpus': [{'Name': 'RTX 4090', 'Count': 4, 'MemoryInfo': {'SizeInMiB': 98256}}], 'TotalGpuMemoryInMiB': 98256}",1.76
