InstanceType,AcceleratorName,AcceleratorCount,vCPUs,MemoryGiB,Price,Region,GpuInfo,SpotPrice
ice-lake-a40-compute_4x32v64gb,A40,4.0,32,64,1.7167999999999999,se-stockholm-1,"{'Gpus': [{'Name': 'A40', 'Manufacturer': 'NVIDIA', 'Count': '4.0', 'MemoryInfo': {'SizeInMiB': 49152}}], 'TotalGpuMemoryInMiB': 196608}",
ice-lake-a40-graphics_4x32v64gb,A40,4.0,32,64,1.7167999999999999,se-stockholm-1,"{'Gpus': [{'Name': 'A40', 'Manufacturer': 'NVIDIA', 'Count': '4.0', 'MemoryInfo': {'SizeInMiB': 49152}}], 'TotalGpuMemoryInMiB': 196608}",
ice-lake-rtx-a6000_4x32v64gb,RTXA6000,4.0,32,64,2.1168,se-stockholm-1,"{'Gpus': [{'Name': 'RTXA6000', 'Manufacturer': 'NVIDIA', 'Count': '4.0', 'MemoryInfo': {'SizeInMiB': 49152}}], 'TotalGpuMemoryInMiB': 196608}",
intel-ice-lake-a100-pci_4x32v64gb,A100,4.0,32,64,5.7744,us-carlsbad-1,"{'Gpus': [{'Name': 'A100', 'Manufacturer': 'NVIDIA', 'Count': '4.0', 'MemoryInfo': {'SizeInMiB': 81920}}], 'TotalGpuMemoryInMiB': 327680}",
intel-ice-lake-a800-pci_4x32v64gb,A800,4.0,32,64,3.5744000000000002,us-carlsbad-1,"{'Gpus': [{'Name': 'A800', 'Manufacturer': 'NVIDIA', 'Count': '4.0', 'MemoryInfo': {'SizeInMiB': 81920}}], 'TotalGpuMemoryInMiB': 327680}",
intel-broadwell-v100_4x32v64gb,V100,4.0,32,64,1.0544,us-dallas-1,"{'Gpus': [{'Name': 'V100', 'Manufacturer': 'NVIDIA', 'Count': '4.0', 'MemoryInfo': {'SizeInMiB': 16384}}], 'TotalGpuMemoryInMiB': 65536}",
intel-broadwell-v100_4x32v64gb,V100,4.0,32,64,1.08,us-newyork-1,"{'Gpus': [{'Name': 'V100', 'Manufacturer': 'NVIDIA', 'Count': '4.0', 'MemoryInfo': {'SizeInMiB': 16384}}], 'TotalGpuMemoryInMiB': 65536}",
ice-lake-a40-compute_8x64v128gb,A40,8.0,64,128,3.4335999999999998,ca-montreal-3,"{'Gpus': [{'Name': 'A40', 'Manufacturer': 'NVIDIA', 'Count': '8.0', 'MemoryInfo': {'SizeInMiB': 49152}}], 'TotalGpuMemoryInMiB': 393216}",
ice-lake-rtx-a5000_8x64v128gb,RTXA5000,8.0,64,128,2.9536,ca-montreal-3,"{'Gpus': [{'Name': 'RTXA5000', 'Manufacturer': 'NVIDIA', 'Count': '8.0', 'MemoryInfo': {'SizeInMiB': 24576}}], 'TotalGpuMemoryInMiB': 196608}",
epyc-genoa-a100-pcie_8x64v128gb,A100,8.0,64,128,12.9408,no-kristiansand-1,"{'Gpus': [{'Name': 'A100', 'Manufacturer': 'NVIDIA', 'Count': '8.0', 'MemoryInfo': {'SizeInMiB': 81920}}], 'TotalGpuMemoryInMiB': 655360}",
epyc-genoa-l40s-graphics_8x64v128gb,L40S,8.0,64,128,7.9008,no-kristiansand-1,"{'Gpus': [{'Name': 'L40S', 'Manufacturer': 'NVIDIA', 'Count': '8.0', 'MemoryInfo': {'SizeInMiB': 49152}}], 'TotalGpuMemoryInMiB': 393216}",
sapphire-rapids-h100_8x64v128gb,H100-SXM,8.0,64,128,15.3248,no-kristiansand-1,"{'Gpus': [{'Name': 'H100-SXM', 'Manufacturer': 'NVIDIA', 'Count': '8.0', 'MemoryInfo': {'SizeInMiB': 81920}}], 'TotalGpuMemoryInMiB': 655360}",
epyc-genoa-l40s-compute_8x64v128gb,L40S,8.0,64,128,8.448,se-skarholmen-1,"{'Gpus': [{'Name': 'L40S', 'Manufacturer': 'NVIDIA', 'Count': '8.0', 'MemoryInfo': {'SizeInMiB': 49152}}], 'TotalGpuMemoryInMiB': 393216}",
ice-lake-a40-compute_8x64v128gb,A40,8.0,64,128,3.4335999999999998,se-stockholm-1,"{'Gpus': [{'Name': 'A40', 'Manufacturer': 'NVIDIA', 'Count': '8.0', 'MemoryInfo': {'SizeInMiB': 49152}}], 'TotalGpuMemoryInMiB': 393216}",
ice-lake-a40-graphics_8x64v128gb,A40,8.0,64,128,3.4335999999999998,se-stockholm-1,"{'Gpus': [{'Name': 'A40', 'Manufacturer': 'NVIDIA', 'Count': '8.0', 'MemoryInfo': {'SizeInMiB': 49152}}], 'TotalGpuMemoryInMiB': 393216}",
ice-lake-rtx-a6000_8x64v128gb,RTXA6000,8.0,64,128,4.2336,se-stockholm-1,"{'Gpus': [{'Name': 'RTXA6000', 'Manufacturer': 'NVIDIA', 'Count': '8.0', 'MemoryInfo': {'SizeInMiB': 49152}}], 'TotalGpuMemoryInMiB': 393216}",
intel-ice-lake-a100-pci_8x64v128gb,A100,8.0,64,128,11.5488,us-carlsbad-1,"{'Gpus': [{'Name': 'A100', 'Manufacturer': 'NVIDIA', 'Count': '8.0', 'MemoryInfo': {'SizeInMiB': 81920}}], 'TotalGpuMemoryInMiB': 655360}",
intel-ice-lake-a800-pci_8x64v128gb,A800,8.0,64,128,7.1488000000000005,us-carlsbad-1,"{'Gpus': [{'Name': 'A800', 'Manufacturer': 'NVIDIA', 'Count': '8.0', 'MemoryInfo': {'SizeInMiB': 81920}}], 'TotalGpuMemoryInMiB': 655360}",
intel-broadwell-v100_8x64v128gb,V100,8.0,64,128,2.1088,us-dallas-1,"{'Gpus': [{'Name': 'V100', 'Manufacturer': 'NVIDIA', 'Count': '8.0', 'MemoryInfo': {'SizeInMiB': 16384}}], 'TotalGpuMemoryInMiB': 131072}",
intel-broadwell-v100_8x64v128gb,V100,8.0,64,128,2.16,us-newyork-1,"{'Gpus': [{'Name': 'V100', 'Manufacturer': 'NVIDIA', 'Count': '8.0', 'MemoryInfo': {'SizeInMiB': 16384}}], 'TotalGpuMemoryInMiB': 131072}",
ice-lake-a40-compute_8x96v192gb,A40,8.0,96,192,3.7504,ca-montreal-3,"{'Gpus': [{'Name': 'A40', 'Manufacturer': 'NVIDIA', 'Count': '8.0', 'MemoryInfo': {'SizeInMiB': 49152}}], 'TotalGpuMemoryInMiB': 393216}",
ice-lake-rtx-a5000_8x96v192gb,RTXA5000,8.0,96,192,3.2704,ca-montreal-3,"{'Gpus': [{'Name': 'RTXA5000', 'Manufacturer': 'NVIDIA', 'Count': '8.0', 'MemoryInfo': {'SizeInMiB': 24576}}], 'TotalGpuMemoryInMiB': 196608}",
epyc-genoa-a100-pcie_8x96v192gb,A100,8.0,96,192,13.411200000000001,no-kristiansand-1,"{'Gpus': [{'Name': 'A100', 'Manufacturer': 'NVIDIA', 'Count': '8.0', 'MemoryInfo': {'SizeInMiB': 81920}}], 'TotalGpuMemoryInMiB': 655360}",
epyc-genoa-l40s-graphics_8x96v192gb,L40S,8.0,96,192,8.3712,no-kristiansand-1,"{'Gpus': [{'Name': 'L40S', 'Manufacturer': 'NVIDIA', 'Count': '8.0', 'MemoryInfo': {'SizeInMiB': 49152}}], 'TotalGpuMemoryInMiB': 393216}",
sapphire-rapids-h100_8x96v192gb,H100-SXM,8.0,96,192,15.827200000000001,no-kristiansand-1,"{'Gpus': [{'Name': 'H100-SXM', 'Manufacturer': 'NVIDIA', 'Count': '8.0', 'MemoryInfo': {'SizeInMiB': 81920}}], 'TotalGpuMemoryInMiB': 655360}",
epyc-genoa-l40s-compute_8x96v192gb,L40S,8.0,96,192,9.232,se-skarholmen-1,"{'Gpus': [{'Name': 'L40S', 'Manufacturer': 'NVIDIA', 'Count': '8.0', 'MemoryInfo': {'SizeInMiB': 49152}}], 'TotalGpuMemoryInMiB': 393216}",
ice-lake-a40-compute_8x96v192gb,A40,8.0,96,192,3.7504,se-stockholm-1,"{'Gpus': [{'Name': 'A40', 'Manufacturer': 'NVIDIA', 'Count': '8.0', 'MemoryInfo': {'SizeInMiB': 49152}}], 'TotalGpuMemoryInMiB': 393216}",
ice-lake-a40-graphics_8x96v192gb,A40,8.0,96,192,3.7504,se-stockholm-1,"{'Gpus': [{'Name': 'A40', 'Manufacturer': 'NVIDIA', 'Count': '8.0', 'MemoryInfo': {'SizeInMiB': 49152}}], 'TotalGpuMemoryInMiB': 393216}",
ice-lake-rtx-a6000_8x96v192gb,RTXA6000,8.0,96,192,4.5504,se-stockholm-1,"{'Gpus': [{'Name': 'RTXA6000', 'Manufacturer': 'NVIDIA', 'Count': '8.0', 'MemoryInfo': {'SizeInMiB': 49152}}], 'TotalGpuMemoryInMiB': 393216}",
intel-ice-lake-a100-pci_8x96v192gb,A100,8.0,96,192,11.923200000000001,us-carlsbad-1,"{'Gpus': [{'Name': 'A100', 'Manufacturer': 'NVIDIA', 'Count': '8.0', 'MemoryInfo': {'SizeInMiB': 81920}}], 'TotalGpuMemoryInMiB': 655360}",
intel-ice-lake-a800-pci_8x96v192gb,A800,8.0,96,192,7.5232,us-carlsbad-1,"{'Gpus': [{'Name': 'A800', 'Manufacturer': 'NVIDIA', 'Count': '8.0', 'MemoryInfo': {'SizeInMiB': 81920}}], 'TotalGpuMemoryInMiB': 655360}",
intel-broadwell-v100_8x96v192gb,V100,8.0,96,192,2.4032,us-dallas-1,"{'Gpus': [{'Name': 'V100', 'Manufacturer': 'NVIDIA', 'Count': '8.0', 'MemoryInfo': {'SizeInMiB': 16384}}], 'TotalGpuMemoryInMiB': 131072}",
intel-broadwell-v100_8x96v192gb,V100,8.0,96,192,2.48,us-newyork-1,"{'Gpus': [{'Name': 'V100', 'Manufacturer': 'NVIDIA', 'Count': '8.0', 'MemoryInfo': {'SizeInMiB': 16384}}], 'TotalGpuMemoryInMiB': 131072}",
ice-lake-a40-compute_4x48v96gb,A40,4.0,48,96,1.8752,ca-montreal-3,"{'Gpus': [{'Name': 'A40', 'Manufacturer': 'NVIDIA', 'Count': '4.0', 'MemoryInfo': {'SizeInMiB': 49152}}], 'TotalGpuMemoryInMiB': 196608}",
ice-lake-rtx-a5000_4x48v96gb,RTXA5000,4.0,48,96,1.6352,ca-montreal-3,"{'Gpus': [{'Name': 'RTXA5000', 'Manufacturer': 'NVIDIA', 'Count': '4.0', 'MemoryInfo': {'SizeInMiB': 24576}}], 'TotalGpuMemoryInMiB': 98304}",
epyc-genoa-a100-pcie_4x48v96gb,A100,4.0,48,96,6.7056000000000004,no-kristiansand-1,"{'Gpus': [{'Name': 'A100', 'Manufacturer': 'NVIDIA', 'Count': '4.0', 'MemoryInfo': {'SizeInMiB': 81920}}], 'TotalGpuMemoryInMiB': 327680}",
epyc-genoa-l40s-graphics_4x48v96gb,L40S,4.0,48,96,4.1856,no-kristiansand-1,"{'Gpus': [{'Name': 'L40S', 'Manufacturer': 'NVIDIA', 'Count': '4.0', 'MemoryInfo': {'SizeInMiB': 49152}}], 'TotalGpuMemoryInMiB': 196608}",
sapphire-rapids-h100_4x48v96gb,H100-SXM,4.0,48,96,7.913600000000001,no-kristiansand-1,"{'Gpus': [{'Name': 'H100-SXM', 'Manufacturer': 'NVIDIA', 'Count': '4.0', 'MemoryInfo': {'SizeInMiB': 81920}}], 'TotalGpuMemoryInMiB': 327680}",
epyc-genoa-l40s-compute_4x48v96gb,L40S,4.0,48,96,4.616,se-skarholmen-1,"{'Gpus': [{'Name': 'L40S', 'Manufacturer': 'NVIDIA', 'Count': '4.0', 'MemoryInfo': {'SizeInMiB': 49152}}], 'TotalGpuMemoryInMiB': 196608}",
