InstanceType,AcceleratorName,AcceleratorCount,vCPUs,MemoryGiB,GpuInfo,Price,SpotPrice,Region,AvailabilityZone
a1.xlarge,,,4.0,8.0,,0.102,0.044100,us-east-1,us-east-1c
a1.xlarge,,,4.0,8.0,,0.102,,us-east-1,us-east-1d
a1.xlarge,,,4.0,8.0,,0.102,,us-east-1,us-east-1e
a1.xlarge,,,4.0,8.0,,0.102,,us-east-1,us-east-1f
a1.xlarge,,,4.0,8.0,,0.102,0.019700,us-east-2,us-east-2a
a1.xlarge,,,4.0,8.0,,0.102,0.019700,us-east-2,us-east-2b
a1.xlarge,,,4.0,8.0,,0.102,,us-east-2,us-east-2c
a1.xlarge,,,4.0,8.0,,0.102,,us-west-2,us-west-2a
a1.xlarge,,,4.0,8.0,,0.102,0.033400,us-west-2,us-west-2b
a1.xlarge,,,4.0,8.0,,0.102,0.033400,us-west-2,us-west-2c
a1.xlarge,,,4.0,8.0,,0.102,,us-west-2,us-west-2d
c1.medium,,,2.0,1.69921875,,0.158,0.015800,ap-northeast-1,ap-northeast-1a
c1.medium,,,2.0,1.69921875,,0.158,0.158000,ap-northeast-1,ap-northeast-1c
c1.medium,,,2.0,1.69921875,,0.158,,ap-northeast-1,ap-northeast-1d
c1.medium,,,2.0,1.69921875,,0.164,0.022100,ap-southeast-1,ap-southeast-1a
c1.medium,,,2.0,1.69921875,,0.164,0.018300,ap-southeast-1,ap-southeast-1b
c1.medium,,,2.0,1.69921875,,0.164,,ap-southeast-1,ap-southeast-1c
c1.medium,,,2.0,1.69921875,,0.164,0.119700,ap-southeast-2,ap-southeast-2a
c1.medium,,,2.0,1.69921875,,0.164,0.016400,ap-southeast-2,ap-southeast-2b
c1.medium,,,2.0,1.69921875,,0.164,,ap-southeast-2,ap-southeast-2c
c1.medium,,,2.0,1.69921875,,0.148,0.014800,eu-west-1,eu-west-1a
c1.medium,,,2.0,1.69921875,,0.148,0.014800,eu-west-1,eu-west-1b
c1.medium,,,2.0,1.69921875,,0.148,0.014800,eu-west-1,eu-west-1c
c1.medium,,,2.0,1.69921875,,0.13,0.013000,us-east-1,us-east-1a
c1.medium,,,2.0,1.69921875,,0.13,0.013000,us-east-1,us-east-1b
c1.medium,,,2.0,1.69921875,,0.13,0.062600,us-east-1,us-east-1c
c1.medium,,,2.0,1.69921875,,0.13,0.017000,us-east-1,us-east-1d
c1.medium,,,2.0,1.69921875,,0.13,,us-east-1,us-east-1e
c1.medium,,,2.0,1.69921875,,0.13,,us-east-1,us-east-1f
c1.medium,,,2.0,1.69921875,,0.148,0.148000,us-west-1,us-west-1a
c1.medium,,,2.0,1.69921875,,0.148,0.014800,us-west-1,us-west-1c
c1.medium,,,2.0,1.69921875,,0.13,0.130000,us-west-2,us-west-2a
c1.medium,,,2.0,1.69921875,,0.13,0.130000,us-west-2,us-west-2b
c1.medium,,,2.0,1.69921875,,0.13,0.013000,us-west-2,us-west-2c
c1.medium,,,2.0,1.69921875,,0.13,,us-west-2,us-west-2d
c1.xlarge,,,8.0,7.0,,0.632,0.063200,ap-northeast-1,ap-northeast-1a
c1.xlarge,,,8.0,7.0,,0.632,0.632000,ap-northeast-1,ap-northeast-1c
c1.xlarge,,,8.0,7.0,,0.632,,ap-northeast-1,ap-northeast-1d
c1.xlarge,,,8.0,7.0,,0.655,0.094700,ap-southeast-1,ap-southeast-1a
c1.xlarge,,,8.0,7.0,,0.655,0.655000,ap-southeast-1,ap-southeast-1b
c1.xlarge,,,8.0,7.0,,0.655,,ap-southeast-1,ap-southeast-1c
c1.xlarge,,,8.0,7.0,,0.655,0.065500,ap-southeast-2,ap-southeast-2a
c1.xlarge,,,8.0,7.0,,0.655,0.655000,ap-southeast-2,ap-southeast-2b
c1.xlarge,,,8.0,7.0,,0.655,,ap-southeast-2,ap-southeast-2c
c1.xlarge,,,8.0,7.0,,0.592,0.064000,eu-west-1,eu-west-1a
c1.xlarge,,,8.0,7.0,,0.592,0.592000,eu-west-1,eu-west-1b
c1.xlarge,,,8.0,7.0,,0.592,0.061500,eu-west-1,eu-west-1c
c1.xlarge,,,8.0,7.0,,0.52,0.188300,us-east-1,us-east-1a
c1.xlarge,,,8.0,7.0,,0.52,0.468100,us-east-1,us-east-1b
c1.xlarge,,,8.0,7.0,,0.52,0.520000,us-east-1,us-east-1c
c1.xlarge,,,8.0,7.0,,0.52,0.520000,us-east-1,us-east-1d
c1.xlarge,,,8.0,7.0,,0.52,,us-east-1,us-east-1e
c1.xlarge,,,8.0,7.0,,0.52,,us-east-1,us-east-1f
c1.xlarge,,,8.0,7.0,,0.592,0.059200,us-west-1,us-west-1a
c1.xlarge,,,8.0,7.0,,0.592,0.121600,us-west-1,us-west-1c
c1.xlarge,,,8.0,7.0,,0.52,0.250900,us-west-2,us-west-2a
c1.xlarge,,,8.0,7.0,,0.52,0.520000,us-west-2,us-west-2b
c1.xlarge,,,8.0,7.0,,0.52,0.052000,us-west-2,us-west-2c
c1.xlarge,,,8.0,7.0,,0.52,,us-west-2,us-west-2d
c3.2xlarge,,,8.0,15.0,,0.511,0.120700,ap-northeast-1,ap-northeast-1a
c3.2xlarge,,,8.0,15.0,,0.511,0.120700,ap-northeast-1,ap-northeast-1c
c3.2xlarge,,,8.0,15.0,,0.511,,ap-northeast-1,ap-northeast-1d
c3.2xlarge,,,8.0,15.0,,0.46,,ap-northeast-2,ap-northeast-2a
c3.2xlarge,,,8.0,15.0,,0.46,,ap-northeast-2,ap-northeast-2b
c3.2xlarge,,,8.0,15.0,,0.46,,ap-northeast-2,ap-northeast-2c
c3.2xlarge,,,8.0,15.0,,0.46,,ap-northeast-2,ap-northeast-2d
c3.2xlarge,,,8.0,15.0,,0.529,0.127700,ap-southeast-1,ap-southeast-1a
c3.2xlarge,,,8.0,15.0,,0.529,0.115700,ap-southeast-1,ap-southeast-1b
c3.2xlarge,,,8.0,15.0,,0.529,,ap-southeast-1,ap-southeast-1c
c3.2xlarge,,,8.0,15.0,,0.529,0.125500,ap-southeast-2,ap-southeast-2a
c3.2xlarge,,,8.0,15.0,,0.529,0.125000,ap-southeast-2,ap-southeast-2b
c3.2xlarge,,,8.0,15.0,,0.529,0.125000,ap-southeast-2,ap-southeast-2c
c3.2xlarge,,,8.0,15.0,,0.516,0.161500,eu-central-1,eu-central-1a
c3.2xlarge,,,8.0,15.0,,0.516,0.128200,eu-central-1,eu-central-1b
c3.2xlarge,,,8.0,15.0,,0.516,,eu-central-1,eu-central-1c
c3.2xlarge,,,8.0,15.0,,0.478,0.478000,eu-west-1,eu-west-1a
c3.2xlarge,,,8.0,15.0,,0.478,0.478000,eu-west-1,eu-west-1b
c3.2xlarge,,,8.0,15.0,,0.478,0.157200,eu-west-1,eu-west-1c
c3.2xlarge,,,8.0,15.0,,0.42,0.172800,us-east-1,us-east-1a
c3.2xlarge,,,8.0,15.0,,0.42,0.206900,us-east-1,us-east-1b
