InstanceType,vCPUs,MemoryGiB,AcceleratorName,AcceleratorCount,GpuInfo,Region,AvailabilityZone,Price,SpotPrice
a2-highgpu-2g,24.0,170.0,,,,asia-northeast3,asia-northeast3-a,1.89606,0.70034
a2-highgpu-2g,24.0,170.0,,,,asia-northeast3,asia-northeast3-b,1.89606,0.70034
a2-highgpu-2g,24.0,170.0,,,,asia-southeast1,asia-southeast1-b,1.8244,0.64208
a2-highgpu-2g,24.0,170.0,,,,asia-southeast1,asia-southeast1-c,1.8244,0.64208
a2-highgpu-2g,24.0,170.0,,,,europe-west4,europe-west4-a,1.62813,0.6513
a2-highgpu-2g,24.0,170.0,,,,europe-west4,europe-west4-b,1.62813,0.6513
a2-highgpu-2g,24.0,170.0,,,,me-west1,me-west1-b,1.62685,0.65072
a2-highgpu-2g,24.0,170.0,,,,me-west1,me-west1-c,1.62685,0.65072
a2-highgpu-2g,24.0,170.0,,,,us-central1,us-central1-a,1.47895,0.59151
a2-highgpu-2g,24.0,170.0,,,,us-central1,us-central1-b,1.47895,0.59151
a2-highgpu-2g,24.0,170.0,,,,us-central1,us-central1-c,1.47895,0.59151
a2-highgpu-2g,24.0,170.0,,,,us-central1,us-central1-f,1.47895,0.59151
a2-highgpu-2g,24.0,170.0,,,,us-east1,us-east1-b,1.47895,0.59151
a2-highgpu-2g,24.0,170.0,,,,us-west1,us-west1-b,1.47895,0.59151
a2-highgpu-2g,24.0,170.0,,,,us-west3,us-west3-b,1.77641,0.71051
a2-highgpu-2g,24.0,170.0,,,,us-west4,us-west4-b,1.66559,0.66612
a2-highgpu-4g,48.0,340.0,,,,asia-northeast1,asia-northeast1-a,3.79212,1.51712
a2-highgpu-4g,48.0,340.0,,,,asia-northeast1,asia-northeast1-c,3.79212,1.51712
a2-highgpu-4g,48.0,340.0,,,,asia-northeast3,asia-northeast3-a,3.79212,1.40068
a2-highgpu-4g,48.0,340.0,,,,asia-northeast3,asia-northeast3-b,3.79212,1.40068
a2-highgpu-4g,48.0,340.0,,,,asia-southeast1,asia-southeast1-b,3.64879,1.28416
a2-highgpu-4g,48.0,340.0,,,,asia-southeast1,asia-southeast1-c,3.64879,1.28416
a2-highgpu-4g,48.0,340.0,,,,europe-west4,europe-west4-a,3.25626,1.3026
a2-highgpu-4g,48.0,340.0,,,,europe-west4,europe-west4-b,3.25626,1.3026
a2-highgpu-4g,48.0,340.0,,,,me-west1,me-west1-b,3.2537,1.30144
a2-highgpu-4g,48.0,340.0,,,,me-west1,me-west1-c,3.2537,1.30144
a2-highgpu-4g,48.0,340.0,,,,us-central1,us-central1-a,2.95791,1.18302
a2-highgpu-4g,48.0,340.0,,,,us-central1,us-central1-b,2.95791,1.18302
a2-highgpu-4g,48.0,340.0,,,,us-central1,us-central1-c,2.95791,1.18302
a2-highgpu-4g,48.0,340.0,,,,us-central1,us-central1-f,2.95791,1.18302
a2-highgpu-4g,48.0,340.0,,,,us-east1,us-east1-b,2.95791,1.18302
a2-highgpu-4g,48.0,340.0,,,,us-west1,us-west1-b,2.95791,1.18302
a2-highgpu-4g,48.0,340.0,,,,us-west3,us-west3-b,3.55282,1.42102
a2-highgpu-4g,48.0,340.0,,,,us-west4,us-west4-b,3.33118,1.33224
a2-highgpu-8g,96.0,680.0,,,,asia-northeast1,asia-northeast1-a,7.58425,3.03424
a2-highgpu-8g,96.0,680.0,,,,asia-northeast1,asia-northeast1-c,7.58425,3.03424
a2-highgpu-8g,96.0,680.0,,,,asia-northeast3,asia-northeast3-a,7.58425,2.80136
a2-highgpu-8g,96.0,680.0,,,,asia-northeast3,asia-northeast3-b,7.58425,2.80136
a2-highgpu-8g,96.0,680.0,,,,asia-southeast1,asia-southeast1-b,7.29758,2.56832
a2-highgpu-8g,96.0,680.0,,,,asia-southeast1,asia-southeast1-c,7.29758,2.56832
a2-highgpu-8g,96.0,680.0,,,,europe-west4,europe-west4-a,6.51251,2.6052
a2-highgpu-8g,96.0,680.0,,,,europe-west4,europe-west4-b,6.51251,2.6052
a2-highgpu-8g,96.0,680.0,,,,me-west1,me-west1-b,6.5074,2.60288
a2-highgpu-8g,96.0,680.0,,,,me-west1,me-west1-c,6.5074,2.60288
a2-highgpu-8g,96.0,680.0,,,,us-central1,us-central1-a,5.91582,2.36604
a2-highgpu-8g,96.0,680.0,,,,us-central1,us-central1-b,5.91582,2.36604
a2-highgpu-8g,96.0,680.0,,,,us-central1,us-central1-c,5.91582,2.36604
a2-highgpu-8g,96.0,680.0,,,,us-central1,us-central1-f,5.91582,2.36604
a2-highgpu-8g,96.0,680.0,,,,us-east1,us-east1-b,5.91582,2.36604
a2-highgpu-8g,96.0,680.0,,,,us-west1,us-west1-b,5.91582,2.36604
a2-highgpu-8g,96.0,680.0,,,,us-west3,us-west3-b,7.10564,2.84204
a2-highgpu-8g,96.0,680.0,,,,us-west4,us-west4-b,6.66236,2.66448
a2-megagpu-16g,96.0,1360.0,,,,asia-southeast1,asia-southeast1-c,10.85126,3.81952
a2-megagpu-16g,96.0,1360.0,,,,europe-west4,europe-west4-a,9.68403,3.87408
a2-megagpu-16g,96.0,1360.0,,,,europe-west4,europe-west4-b,9.68403,3.87408
a2-megagpu-16g,96.0,1360.0,,,,us-central1,us-central1-a,8.79698,3.51864
a2-megagpu-16g,96.0,1360.0,,,,us-central1,us-central1-b,8.79698,3.51864
a2-megagpu-16g,96.0,1360.0,,,,us-central1,us-central1-c,8.79698,3.51864
a2-megagpu-16g,96.0,1360.0,,,,us-central1,us-central1-f,8.79698,3.51864
a2-ultragpu-1g,12.0,170.0,,,,asia-southeast1,asia-southeast1-c,1.35641,0.47744
a2-ultragpu-1g,12.0,170.0,,,,europe-west4,europe-west4-a,1.2105,0.48426
a2-ultragpu-1g,12.0,170.0,,,,us-central1,us-central1-a,1.09962,0.43983
a2-ultragpu-1g,12.0,170.0,,,,us-central1,us-central1-c,1.09962,0.43983
a2-ultragpu-1g,12.0,170.0,,,,us-east4,us-east4-c,1.23833,0.49524
a2-ultragpu-1g,12.0,170.0,,,,us-east5,us-east5-b,1.09962,0.31094
a2-ultragpu-2g,24.0,340.0,,,,asia-southeast1,asia-southeast1-c,2.71282,0.95488
a2-ultragpu-2g,24.0,340.0,,,,europe-west4,europe-west4-a,2.42101,0.96852
a2-ultragpu-2g,24.0,340.0,,,,us-central1,us-central1-a,2.19924,0.87966
a2-ultragpu-2g,24.0,340.0,,,,us-central1,us-central1-c,2.19924,0.87966
a2-ultragpu-2g,24.0,340.0,,,,us-east4,us-east4-c,2.47666,0.99048
a2-ultragpu-2g,24.0,340.0,,,,us-east5,us-east5-b,2.19924,0.62188
a2-ultragpu-4g,48.0,680.0,,,,asia-southeast1,asia-southeast1-c,5.42563,1.90976
a2-ultragpu-4g,48.0,680.0,,,,europe-west4,europe-west4-a,4.84202,1.93704
a2-ultragpu-4g,48.0,680.0,,,,us-central1,us-central1-a,4.39849,1.75932
a2-ultragpu-4g,48.0,680.0,,,,us-central1,us-central1-c,4.39849,1.75932
a2-ultragpu-4g,48.0,680.0,,,,us-east4,us-east4-c,4.95332,1.98096
a2-ultragpu-4g,48.0,680.0,,,,us-east5,us-east5-b,4.39849,1.24376
a2-ultragpu-8g,96.0,1360.0,,,,asia-southeast1,asia-southeast1-c,10.85126,3.81952
a2-ultragpu-8g,96.0,1360.0,,,,europe-west4,europe-west4-a,9.68403,3.87408
a2-ultragpu-8g,96.0,1360.0,,,,us-central1,us-central1-a,8.79698,3.51864
a2-ultragpu-8g,96.0,1360.0,,,,us-central1,us-central1-c,8.79698,3.51864
a2-ultragpu-8g,96.0,1360.0,,,,us-east4,us-east4-c,9.90664,3.96192
a2-ultragpu-8g,96.0,1360.0,,,,us-east5,us-east5-b,8.79698,2.48752
a3-edgegpu-8g,208.0,1872.0,,,,asia-northeast1,asia-northeast1-b,12.14861,8.56847
a3-edgegpu-8g,208.0,1872.0,,,,asia-northeast3,asia-northeast3-a,12.14861,8.56847
a3-edgegpu-8g,208.0,1872.0,,,,asia-northeast3,asia-northeast3-c,12.14861,8.56847
a3-edgegpu-8g,208.0,1872.0,,,,asia-south1,asia-south1-c,9.83846,6.93912
a3-edgegpu-8g,208.0,1872.0,,,,asia-southeast1,asia-southeast1-b,11.67088,4.66835
a3-edgegpu-8g,208.0,1872.0,,,,asia-southeast1,asia-southeast1-c,11.67088,4.66835
a3-edgegpu-8g,208.0,1872.0,,,,europe-west2,europe-west2-b,10.78447,7.60634
a3-edgegpu-8g,208.0,1872.0,,,,europe-west3,europe-west3-a,11.16287,7.87323
a3-edgegpu-8g,208.0,1872.0,,,,europe-west4,europe-west4-b,9.93306,3.97426
a3-edgegpu-8g,208.0,1872.0,,,,europe-west4,europe-west4-c,9.93306,3.97426
a3-edgegpu-8g,208.0,1872.0,,,,europe-west9,europe-west9-c,10.97367,7.73978
a3-edgegpu-8g,208.0,1872.0,,,,northamerica-northeast2,northamerica-northeast2-c,10.41647,7.34679
a3-edgegpu-8g,208.0,1872.0,,,,us-central1,us-central1-a,9.46006,3.78394
a3-edgegpu-8g,208.0,1872.0,,,,us-central1,us-central1-c,9.46006,3.78394
a3-edgegpu-8g,208.0,1872.0,,,,us-east4,us-east4-a,9.46006,3.78394
a3-edgegpu-8g,208.0,1872.0,,,,us-east4,us-east4-b,9.46006,3.78394
a3-edgegpu-8g,208.0,1872.0,,,,us-east4,us-east4-c,9.46006,3.78394
a3-edgegpu-8g,208.0,1872.0,,,,us-east5,us-east5-a,10.65487,4.26192
a3-edgegpu-8g,208.0,1872.0,,,,us-west1,us-west1-a,9.46006,3.78394
a3-edgegpu-8g,208.0,1872.0,,,,us-west1,us-west1-b,9.46006,3.78394
a3-edgegpu-8g,208.0,1872.0,,,,us-west4,us-west4-a,10.65487,4.26192
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,asia-northeast1,asia-northeast1-b,12.14861,8.56847
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,asia-northeast3,asia-northeast3-a,12.14861,8.56847
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,asia-northeast3,asia-northeast3-c,12.14861,8.56847
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,asia-south1,asia-south1-c,9.83846,6.93912
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,asia-southeast1,asia-southeast1-b,11.67088,4.66835
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,asia-southeast1,asia-southeast1-c,11.67088,4.66835
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,europe-west2,europe-west2-b,10.78447,7.60634
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,europe-west3,europe-west3-a,11.16287,7.87323
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,europe-west4,europe-west4-b,9.93306,3.97426
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,europe-west4,europe-west4-c,9.93306,3.97426
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,europe-west9,europe-west9-c,10.97367,7.73978
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,northamerica-northeast2,northamerica-northeast2-c,10.41647,7.34679
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,us-central1,us-central1-a,9.46006,3.78394
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,us-central1,us-central1-c,9.46006,3.78394
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,us-east4,us-east4-a,9.46006,3.78394
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,us-east4,us-east4-b,9.46006,3.78394
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,us-east4,us-east4-c,9.46006,3.78394
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,us-east5,us-east5-a,10.65487,4.26192
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,us-west1,us-west1-a,9.46006,3.78394
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,us-west1,us-west1-b,9.46006,3.78394
a3-edgegpu-8g-nolssd,208.0,1872.0,,,,us-west4,us-west4-a,10.65487,4.26192
a3-highgpu-1g,26.0,234.0,,,,asia-northeast1,asia-northeast1-b,1.51858,1.07106
a3-highgpu-1g,26.0,234.0,,,,asia-southeast1,asia-southeast1-b,1.45886,0.58354
a3-highgpu-1g,26.0,234.0,,,,asia-southeast1,asia-southeast1-c,1.45886,0.58354
a3-highgpu-1g,26.0,234.0,,,,australia-southeast1,australia-southeast1-c,1.47813,1.04254
a3-highgpu-1g,26.0,234.0,,,,europe-west1,europe-west1-b,1.30206,0.52083
a3-highgpu-1g,26.0,234.0,,,,europe-west3,europe-west3-c,1.39536,0.98415
a3-highgpu-1g,26.0,234.0,,,,europe-west4,europe-west4-b,1.24163,0.49678
a3-highgpu-1g,26.0,234.0,,,,europe-west4,europe-west4-c,1.24163,0.49678
a3-highgpu-1g,26.0,234.0,,,,europe-west8,europe-west8-c,1.37171,0.96747
a3-highgpu-1g,26.0,234.0,,,,us-central1,us-central1-a,1.18251,0.47299
a3-highgpu-1g,26.0,234.0,,,,us-central1,us-central1-b,1.18251,0.47299
a3-highgpu-1g,26.0,234.0,,,,us-central1,us-central1-c,1.18251,0.47299
a3-highgpu-1g,26.0,234.0,,,,us-east4,us-east4-a,1.18251,0.47299
a3-highgpu-1g,26.0,234.0,,,,us-east4,us-east4-b,1.18251,0.47299
a3-highgpu-1g,26.0,234.0,,,,us-east4,us-east4-c,1.18251,0.47299
a3-highgpu-1g,26.0,234.0,,,,us-east5,us-east5-a,1.33186,0.53274
a3-highgpu-1g,26.0,234.0,,,,us-west1,us-west1-a,1.18251,0.47299
a3-highgpu-1g,26.0,234.0,,,,us-west1,us-west1-b,1.18251,0.47299
a3-highgpu-1g,26.0,234.0,,,,us-west4,us-west4-a,1.33186,0.53274
a3-highgpu-2g,52.0,468.0,,,,asia-northeast1,asia-northeast1-b,3.03715,2.14212
a3-highgpu-2g,52.0,468.0,,,,asia-southeast1,asia-southeast1-b,2.91772,1.16709
a3-highgpu-2g,52.0,468.0,,,,asia-southeast1,asia-southeast1-c,2.91772,1.16709
a3-highgpu-2g,52.0,468.0,,,,australia-southeast1,australia-southeast1-c,2.95627,2.08507
a3-highgpu-2g,52.0,468.0,,,,europe-west1,europe-west1-b,2.60412,1.04166
a3-highgpu-2g,52.0,468.0,,,,europe-west3,europe-west3-c,2.79072,1.96831
a3-highgpu-2g,52.0,468.0,,,,europe-west4,europe-west4-b,2.48327,0.99356
a3-highgpu-2g,52.0,468.0,,,,europe-west4,europe-west4-c,2.48327,0.99356
a3-highgpu-2g,52.0,468.0,,,,europe-west8,europe-west8-c,2.74342,1.93495
a3-highgpu-2g,52.0,468.0,,,,us-central1,us-central1-a,2.36502,0.94598
a3-highgpu-2g,52.0,468.0,,,,us-central1,us-central1-b,2.36502,0.94598
a3-highgpu-2g,52.0,468.0,,,,us-central1,us-central1-c,2.36502,0.94598
a3-highgpu-2g,52.0,468.0,,,,us-east4,us-east4-a,2.36502,0.94598
a3-highgpu-2g,52.0,468.0,,,,us-east4,us-east4-b,2.36502,0.94598
a3-highgpu-2g,52.0,468.0,,,,us-east4,us-east4-c,2.36502,0.94598
a3-highgpu-2g,52.0,468.0,,,,us-east5,us-east5-a,2.66372,1.06548
a3-highgpu-2g,52.0,468.0,,,,us-west1,us-west1-a,2.36502,0.94598
a3-highgpu-2g,52.0,468.0,,,,us-west1,us-west1-b,2.36502,0.94598
a3-highgpu-2g,52.0,468.0,,,,us-west4,us-west4-a,2.66372,1.06548
a3-highgpu-4g,104.0,936.0,,,,asia-northeast1,asia-northeast1-b,6.07431,4.28424
a3-highgpu-4g,104.0,936.0,,,,asia-southeast1,asia-southeast1-b,5.83544,2.33418
a3-highgpu-4g,104.0,936.0,,,,asia-southeast1,asia-southeast1-c,5.83544,2.33418
a3-highgpu-4g,104.0,936.0,,,,australia-southeast1,australia-southeast1-c,5.91254,4.17014
a3-highgpu-4g,104.0,936.0,,,,europe-west1,europe-west1-b,5.20824,2.08333
a3-highgpu-4g,104.0,936.0,,,,europe-west3,europe-west3-c,5.58144,3.93661
a3-highgpu-4g,104.0,936.0,,,,europe-west4,europe-west4-b,4.96653,1.98713
a3-highgpu-4g,104.0,936.0,,,,europe-west4,europe-west4-c,4.96653,1.98713
a3-highgpu-4g,104.0,936.0,,,,europe-west8,europe-west8-c,5.48683,3.86989
a3-highgpu-4g,104.0,936.0,,,,us-central1,us-central1-a,4.73003,1.89197
a3-highgpu-4g,104.0,936.0,,,,us-central1,us-central1-b,4.73003,1.89197
a3-highgpu-4g,104.0,936.0,,,,us-central1,us-central1-c,4.73003,1.89197
a3-highgpu-4g,104.0,936.0,,,,us-east4,us-east4-a,4.73003,1.89197
a3-highgpu-4g,104.0,936.0,,,,us-east4,us-east4-b,4.73003,1.89197
a3-highgpu-4g,104.0,936.0,,,,us-east4,us-east4-c,4.73003,1.89197
a3-highgpu-4g,104.0,936.0,,,,us-east5,us-east5-a,5.32743,2.13096
a3-highgpu-4g,104.0,936.0,,,,us-west1,us-west1-a,4.73003,1.89197
a3-highgpu-4g,104.0,936.0,,,,us-west1,us-west1-b,4.73003,1.89197
a3-highgpu-4g,104.0,936.0,,,,us-west4,us-west4-a,5.32743,2.13096
a3-highgpu-8g,208.0,1872.0,,,,asia-northeast1,asia-northeast1-b,12.14861,8.56847
a3-highgpu-8g,208.0,1872.0,,,,asia-southeast1,asia-southeast1-b,11.67088,4.66835
a3-highgpu-8g,208.0,1872.0,,,,asia-southeast1,asia-southeast1-c,11.67088,4.66835
a3-highgpu-8g,208.0,1872.0,,,,australia-southeast1,australia-southeast1-c,11.82508,8.34028
a3-highgpu-8g,208.0,1872.0,,,,europe-west1,europe-west1-b,10.41647,4.16666
a3-highgpu-8g,208.0,1872.0,,,,europe-west3,europe-west3-c,11.16287,7.87323
a3-highgpu-8g,208.0,1872.0,,,,europe-west4,europe-west4-b,9.93306,3.97426
a3-highgpu-8g,208.0,1872.0,,,,europe-west4,europe-west4-c,9.93306,3.97426
a3-highgpu-8g,208.0,1872.0,,,,us-central1,us-central1-a,9.46006,3.78394
a3-highgpu-8g,208.0,1872.0,,,,us-central1,us-central1-b,9.46006,3.78394
a3-highgpu-8g,208.0,1872.0,,,,us-central1,us-central1-c,9.46006,3.78394
a3-highgpu-8g,208.0,1872.0,,,,us-east4,us-east4-a,9.46006,3.78394
a3-highgpu-8g,208.0,1872.0,,,,us-east4,us-east4-b,9.46006,3.78394
a3-highgpu-8g,208.0,1872.0,,,,us-east4,us-east4-c,9.46006,3.78394
a3-highgpu-8g,208.0,1872.0,,,,us-east5,us-east5-a,10.65487,4.26192
a3-highgpu-8g,208.0,1872.0,,,,us-west1,us-west1-a,9.46006,3.78394
a3-highgpu-8g,208.0,1872.0,,,,us-west1,us-west1-b,9.46006,3.78394
a3-highgpu-8g,208.0,1872.0,,,,us-west4,us-west4-a,10.65487,4.26192
a3-megagpu-8g,208.0,1872.0,,,,asia-northeast1,asia-northeast1-b,12.14861,8.56847
a3-megagpu-8g,208.0,1872.0,,,,asia-southeast1,asia-southeast1-b,11.67088,4.66835
a3-megagpu-8g,208.0,1872.0,,,,asia-southeast1,asia-southeast1-c,11.67088,4.66835
a3-megagpu-8g,208.0,1872.0,,,,australia-southeast1,australia-southeast1-c,11.82508,8.34028
a3-megagpu-8g,208.0,1872.0,,,,europe-west1,europe-west1-b,10.41647,4.16666
a3-megagpu-8g,208.0,1872.0,,,,europe-west1,europe-west1-c,10.41647,4.16666
a3-megagpu-8g,208.0,1872.0,,,,europe-west3,europe-west3-c,11.16287,7.87323
a3-megagpu-8g,208.0,1872.0,,,,europe-west4,europe-west4-b,9.93306,3.97426
a3-megagpu-8g,208.0,1872.0,,,,europe-west4,europe-west4-c,9.93306,3.97426
a3-megagpu-8g,208.0,1872.0,,,,us-central1,us-central1-a,9.46006,3.78394
a3-megagpu-8g,208.0,1872.0,,,,us-central1,us-central1-b,9.46006,3.78394
a3-megagpu-8g,208.0,1872.0,,,,us-central1,us-central1-c,9.46006,3.78394
a3-megagpu-8g,208.0,1872.0,,,,us-east4,us-east4-a,9.46006,3.78394
a3-megagpu-8g,208.0,1872.0,,,,us-east4,us-east4-b,9.46006,3.78394
a3-megagpu-8g,208.0,1872.0,,,,us-east4,us-east4-c,9.46006,3.78394
a3-megagpu-8g,208.0,1872.0,,,,us-east5,us-east5-a,10.65487,4.26192
a3-megagpu-8g,208.0,1872.0,,,,us-west1,us-west1-a,9.46006,3.78394
a3-megagpu-8g,208.0,1872.0,,,,us-west1,us-west1-b,9.46006,3.78394
a3-megagpu-8g,208.0,1872.0,,,,us-west4,us-west4-a,10.65487,4.26192
c2-standard-16,16.0,64.0,,,,asia-east1,asia-east1-a,0.96709,0.25562
c2-standard-16,16.0,64.0,,,,asia-east1,asia-east1-b,0.96709,0.25562
c2-standard-16,16.0,64.0,,,,asia-east1,asia-east1-c,0.96709,0.25562
c2-standard-16,16.0,64.0,,,,asia-east2,asia-east2-a,1.16864,0.30042
c2-standard-16,16.0,64.0,,,,asia-east2,asia-east2-b,1.16864,0.30042
c2-standard-16,16.0,64.0,,,,asia-east2,asia-east2-c,1.16864,0.30042
c2-standard-16,16.0,64.0,,,,asia-northeast1,asia-northeast1-a,1.07142,0.17818
c2-standard-16,16.0,64.0,,,,asia-northeast1,asia-northeast1-b,1.07142,0.17818
c2-standard-16,16.0,64.0,,,,asia-northeast1,asia-northeast1-c,1.07142,0.17818
c2-standard-16,16.0,64.0,,,,asia-northeast2,asia-northeast2-a,1.07142,0.41942
c2-standard-16,16.0,64.0,,,,asia-northeast2,asia-northeast2-b,1.07142,0.41942
c2-standard-16,16.0,64.0,,,,asia-northeast2,asia-northeast2-c,1.07142,0.41942
c2-standard-16,16.0,64.0,,,,asia-northeast3,asia-northeast3-a,1.07142,0.2224
c2-standard-16,16.0,64.0,,,,asia-northeast3,asia-northeast3-b,1.07142,0.2224
c2-standard-16,16.0,64.0,,,,asia-northeast3,asia-northeast3-c,1.07142,0.2224
c2-standard-16,16.0,64.0,,,,asia-south1,asia-south1-a,1.00317,0.37283
c2-standard-16,16.0,64.0,,,,asia-south1,asia-south1-b,1.00317,0.37283
c2-standard-16,16.0,64.0,,,,asia-south1,asia-south1-c,1.00317,0.37283
c2-standard-16,16.0,64.0,,,,asia-south2,asia-south2-a,1.00317,0.21184
c2-standard-16,16.0,64.0,,,,asia-south2,asia-south2-b,1.00317,0.21184
c2-standard-16,16.0,64.0,,,,asia-south2,asia-south2-c,1.00317,0.21184
c2-standard-16,16.0,64.0,,,,asia-southeast1,asia-southeast1-a,1.03034,0.37549
c2-standard-16,16.0,64.0,,,,asia-southeast1,asia-southeast1-b,1.03034,0.37549
c2-standard-16,16.0,64.0,,,,asia-southeast1,asia-southeast1-c,1.03034,0.37549
c2-standard-16,16.0,64.0,,,,australia-southeast1,australia-southeast1-a,1.18509,0.4735
c2-standard-16,16.0,64.0,,,,australia-southeast1,australia-southeast1-b,1.18509,0.4735
c2-standard-16,16.0,64.0,,,,australia-southeast1,australia-southeast1-c,1.18509,0.4735
c2-standard-16,16.0,64.0,,,,europe-north1,europe-north1-a,0.91955,0.29315
c2-standard-16,16.0,64.0,,,,europe-north1,europe-north1-b,0.91955,0.29315
c2-standard-16,16.0,64.0,,,,europe-north1,europe-north1-c,0.91955,0.29315
c2-standard-16,16.0,64.0,,,,europe-west1,europe-west1-b,0.9188,0.23936
c2-standard-16,16.0,64.0,,,,europe-west1,europe-west1-c,0.9188,0.23936
c2-standard-16,16.0,64.0,,,,europe-west1,europe-west1-d,0.9188,0.23936
c2-standard-16,16.0,64.0,,,,europe-west2,europe-west2-a,1.07605,0.21245
c2-standard-16,16.0,64.0,,,,europe-west2,europe-west2-b,1.07605,0.21245
c2-standard-16,16.0,64.0,,,,europe-west2,europe-west2-c,1.07605,0.21245
c2-standard-16,16.0,64.0,,,,europe-west3,europe-west3-a,1.07605,0.34653
c2-standard-16,16.0,64.0,,,,europe-west3,europe-west3-b,1.07605,0.34653
c2-standard-16,16.0,64.0,,,,europe-west3,europe-west3-c,1.07605,0.34653
c2-standard-16,16.0,64.0,,,,europe-west4,europe-west4-a,0.91949,0.16611
c2-standard-16,16.0,64.0,,,,europe-west4,europe-west4-b,0.91949,0.16611
c2-standard-16,16.0,64.0,,,,europe-west4,europe-west4-c,0.91949,0.16611
c2-standard-16,16.0,64.0,,,,europe-west6,europe-west6-a,1.1684,0.35814
c2-standard-16,16.0,64.0,,,,europe-west6,europe-west6-b,1.1684,0.35814
c2-standard-16,16.0,64.0,,,,europe-west6,europe-west6-c,1.1684,0.35814
c2-standard-16,16.0,64.0,,,,me-central2,me-central2-a,1.33637,0.12129
c2-standard-16,16.0,64.0,,,,me-central2,me-central2-b,1.33637,0.12129
c2-standard-16,16.0,64.0,,,,me-central2,me-central2-c,1.33637,0.12129
c2-standard-16,16.0,64.0,,,,me-west1,me-west1-a,0.91876,0.08269
c2-standard-16,16.0,64.0,,,,me-west1,me-west1-b,0.91876,0.08269
c2-standard-16,16.0,64.0,,,,me-west1,me-west1-c,0.91876,0.08269
c2-standard-16,16.0,64.0,,,,northamerica-northeast1,northamerica-northeast1-a,0.91949,0.2353
c2-standard-16,16.0,64.0,,,,northamerica-northeast1,northamerica-northeast1-b,0.91949,0.2353
c2-standard-16,16.0,64.0,,,,northamerica-northeast1,northamerica-northeast1-c,0.91949,0.2353
c2-standard-16,16.0,64.0,,,,southamerica-east1,southamerica-east1-a,1.32576,0.14518
c2-standard-16,16.0,64.0,,,,southamerica-east1,southamerica-east1-b,1.32576,0.14518
c2-standard-16,16.0,64.0,,,,southamerica-east1,southamerica-east1-c,1.32576,0.14518
c2-standard-16,16.0,64.0,,,,southamerica-west1,southamerica-west1-a,1.19438,0.27632
