Tag,Region,OS,OSVersion,ImageId,AppCatalogListingId,ResourceVersion
skypilot:cpu-oraclelinux9,af-johannesburg-1,oraclelinux,9.4,ocid1.image.oc1.af-johannesburg-1.aaaaaaaa2grirblhxtkp22xzkdspkwvl5qvdcdnynqhueqc7ixy5i4pyiplq,,Oracle-Linux-9.4-2024.10.31-0
skypilot:cpu-oraclelinux9,eu-madrid-1,oraclelinux,9.4,ocid1.image.oc1.eu-madrid-1.aaaaaaaazrsg55wcgqi5agyarfzt2n57bydy2yuqu3ktgimb6cb55pkffpdq,,Oracle-Linux-9.4-2024.10.31-0
skypilot:cpu-oraclelinux9,us-chicago-1,oraclelinux,9.4,ocid1.image.oc1.us-chicago-1.aaaaaaaacoj7yv34pxa7jyxheddwgz2e44hvjdrqxgxenbyca67ux3yawtaq,,Oracle-Linux-9.4-2024.10.31-0
skypilot:cpu-oraclelinux9,sa-valparaiso-1,oraclelinux,9.4,ocid1.image.oc1.sa-valparaiso-1.aaaaaaaajftpxfdgt2hycxpuniph4ex3tziqwdseexfvog4bnd22xg6wuqvq,,Oracle-Linux-9.4-2024.10.31-0
skypilot:cpu-oraclelinux9,sa-santiago-1,oraclelinux,9.4,ocid1.image.oc1.sa-santiago-1.aaaaaaaabmlkiqlnrvwz533nrfdpymed2bjzcni7wurd3kjqvzvaqsahcwuq,,Oracle-Linux-9.4-2024.10.31-0
skypilot:cpu-oraclelinux9,eu-stockholm-1,oraclelinux,9.4,ocid1.image.oc1.eu-stockholm-1.aaaaaaaaqhq224fa543e5owcgiqwvb43umglsxnho42ap5luo7pe2usjy7eq,,Oracle-Linux-9.4-2024.10.31-0
skypilot:cpu-oraclelinux9,me-dubai-1,oraclelinux,9.4,ocid1.image.oc1.me-dubai-1.aaaaaaaayupjudbsae35bpknaqvqqxfq66ongdllw2h56hupoyeqqbjl4uva,,Oracle-Linux-9.4-2024.10.31-0
skypilot:cpu-oraclelinux9,eu-frankfurt-1,oraclelinux,9.4,ocid1.image.oc1.eu-frankfurt-1.aaaaaaaasq27z73ex7qbalwgt72k5hqnyaq5dkz7d5eva5vgqevatvtf66pa,,Oracle-Linux-9.4-2024.10.31-0
skypilot:cpu-oraclelinux9,uk-london-1,oraclelinux,9.4,ocid1.image.oc1.uk-london-1.aaaaaaaat4jq273c66xau73kya7ox5bpzrxoqihtat7xqqw7nvmhhcsa65za,,Oracle-Linux-9.4-2024.10.31-0
skypilot:cpu-oraclelinux9,ap-osaka-1,oraclelinux,9.4,ocid1.image.oc1.ap-osaka-1.aaaaaaaaxbwf6j7m63i5korlbe3e7lexfw2dfap2qbcf4raxpbef7ustkcqa,,Oracle-Linux-9.4-2024.10.31-0
skypilot:cpu-oraclelinux9,il-jerusalem-1,oraclelinux,9.4,ocid1.image.oc1.il-jerusalem-1.aaaaaaaavyzsbuzhipbw2vilpdl2qjemjvggoncemd4gfzmuknngzxc5dbhq,,Oracle-Linux-9.4-2024.10.31-0
skypilot:cpu-oraclelinux9,uk-cardiff-1,oraclelinux,9.4,ocid1.image.oc1.uk-cardiff-1.aaaaaaaan36amcr46ya6yknxggyq7dfdcyvntk2eduss2ef25c4qnpcuzzza,,Oracle-Linux-9.4-2024.10.31-0
skypilot:cpu-oraclelinux9,sa-bogota-1,oraclelinux,9.4,ocid1.image.oc1.sa-bogota-1.aaaaaaaawttcn2c3qmvg7corju4tfruz6hpnsmyuiy337pfkwzo4kzrivavq,,Oracle-Linux-9.4-2024.10.31-0
skypilot:cpu-oraclelinux9,ap-hyderabad-1,oraclelinux,9.4,ocid1.image.oc1.ap-hyderabad-1.aaaaaaaaavutn64vjhpknnwt6quxkcnwm72np5shkgyyajynlmq267tffbyq,,Oracle-Linux-9.4-2024.10.31-0
skypilot:cpu-oraclelinux9,ap-singapore-1,oraclelinux,9.4,ocid1.image.oc1.ap-singapore-1.aaaaaaaaos54ervtovtjpaeimvztud6rkhdfedwobjyv6jee5jhnipxp77ua,,Oracle-Linux-9.4-2024.10.31-0
skypilot:cpu-oraclelinux9,me-abudhabi-1,oraclelinux,9.4,ocid1.image.oc1.me-abudhabi-1.aaaaaaaau5ffpdjngfvczjwlzjm3dbk3bpyhtltrj3ygsitzwx3uqmy5eqjq,,Oracle-Linux-9.4-2024.10.31-0
skypilot:cpu-oraclelinux9,us-ashburn-1,oraclelinux,9.4,ocid1.image.oc1.iad.aaaaaaaazqak7q2gzmnomqpnlpqzwg27wovlo4z5beoftmfhc2h6owaowflq,,Oracle-Linux-9.4-2024.10.31-0
skypilot:cpu-oraclelinux9,sa-vinhedo-1,oraclelinux,9.4,ocid1.image.oc1.sa-vinhedo-1.aaaaaaaalk4tzrbms2fwsyqyuodw42z2fun4snorrfblxz4pfcoregzopncq,,Oracle-Linux-9.4-2024.10.31-0
skypilot:cpu-oraclelinux9,ap-tokyo-1,oraclelinux,9.4,ocid1.image.oc1.ap-tokyo-1.aaaaaaaaafxqtiv6d23kpahjceiccazu37gh3yxi7d3btejpuflensby7eza,,Oracle-Linux-9.4-2024.10.31-0
skypilot:cpu-oraclelinux9,ca-toronto-1,oraclelinux,9.4,ocid1.image.oc1.ca-toronto-1.aaaaaaaa4s3e3akaept3b62xfge6d3evp6csh6fqogaeqyvk34hbxgktjg3a,,Oracle-Linux-9.4-2024.10.31-0
skypilot:cpu-oraclelinux9,eu-milan-1,oraclelinux,9.4,ocid1.image.oc1.eu-milan-1.aaaaaaaa3vdyo52sjiv76j3vig2hbcm65ryzov5rre3w2k5577v2ojzhnfdq,,Oracle-Linux-9.4-2024.10.31-0
skypilot:cpu-oraclelinux9,ap-sydney-1,oraclelinux,9.4,ocid1.image.oc1.ap-sydney-1.aaaaaaaair2unurxhkllgswxkzlu2kz3lakavnl74wsnfdw63bikgm5rtbzq,,Oracle-Linux-9.4-2024.10.31-0
skypilot:cpu-oraclelinux9,me-jeddah-1,oraclelinux,9.4,ocid1.image.oc1.me-jeddah-1.aaaaaaaabinjhnjosbaaevjgvxga6cxg4msjmmzcdjxmvjn4tntbasv6h2da,,Oracle-Linux-9.4-2024.10.31-0
skypilot:cpu-oraclelinux9,ap-melbourne-1,oraclelinux,9.4,ocid1.image.oc1.ap-melbourne-1.aaaaaaaajyzy3kues5tzt2gewl3vywopreh372ie67rdgjknwfvasf7hcn4q,,Oracle-Linux-9.4-2024.10.31-0
skypilot:cpu-oraclelinux9,ca-montreal-1,oraclelinux,9.4,ocid1.image.oc1.ca-montreal-1.aaaaaaaab3bcdscatpn4li3hwjrgu5tkq36cybusw323njyp7sray563es3q,,Oracle-Linux-9.4-2024.10.31-0
skypilot:cpu-oraclelinux9,eu-paris-1,oraclelinux,9.4,ocid1.image.oc1.eu-paris-1.aaaaaaaa5mlqv4cuxadte36uhbobo3jf2cqw7xusw3rnzg3zhn5ylbarsroa,,Oracle-Linux-9.4-2024.10.31-0
skypilot:cpu-oraclelinux9,mx-monterrey-1,oraclelinux,9.4,ocid1.image.oc1.mx-monterrey-1.aaaaaaaaa7qbcxvuguutl2k7zbu5ljuzzx7pgkax2gzkmuyzcgpmz74hxi2a,,Oracle-Linux-9.4-2024.10.31-0
skypilot:cpu-oraclelinux9,eu-zurich-1,oraclelinux,9.4,ocid1.image.oc1.eu-zurich-1.aaaaaaaaem6tih6xwyzlsp42vo6lnynuzvv75fr4v5swwkc4sipwufvlqgia,,Oracle-Linux-9.4-2024.10.31-0
skypilot:cpu-oraclelinux9,eu-amsterdam-1,oraclelinux,9.4,ocid1.image.oc1.eu-amsterdam-1.aaaaaaaawluzkbluppkqheo7xjfwfyghdwxssoni3uq4r4ywououeh3lndoq,,Oracle-Linux-9.4-2024.10.31-0
skypilot:cpu-oraclelinux9,mx-queretaro-1,oraclelinux,9.4,ocid1.image.oc1.mx-queretaro-1.aaaaaaaamns2435nhtfr7yc6itcqv25vkw27skqh7igs32edmaxz6t4j52iq,,Oracle-Linux-9.4-2024.10.31-0
skypilot:cpu-oraclelinux9,us-phoenix-1,oraclelinux,9.4,ocid1.image.oc1.phx.aaaaaaaa27kbad4b5z2aiuf2k34hsxxc6lhfujy7ve6nnrbqw6isqngqeyjq,,Oracle-Linux-9.4-2024.10.31-0
skypilot:cpu-oraclelinux9,eu-marseille-1,oraclelinux,9.4,ocid1.image.oc1.eu-marseille-1.aaaaaaaaeefs2p3o44wuum7sm4cpq3zy3ryx7zc5mosfx2ypivo4jsadvezq,,Oracle-Linux-9.4-2024.10.31-0
skypilot:cpu-oraclelinux9,sa-saopaulo-1,oraclelinux,9.4,ocid1.image.oc1.sa-saopaulo-1.aaaaaaaaz72akjizorky2ggndnw7f5vg2z52skaj2d2doltc75hnllygp3ia,,Oracle-Linux-9.4-2024.10.31-0
skypilot:cpu-oraclelinux9,us-sanjose-1,oraclelinux,9.4,ocid1.image.oc1.us-sanjose-1.aaaaaaaandmrbntaze3to4v4hatsxpphz3pqchlcrg6nzbfo6ha3ilz3s4sa,,Oracle-Linux-9.4-2024.10.31-0
skypilot:cpu-oraclelinux9,ap-seoul-1,oraclelinux,9.4,ocid1.image.oc1.ap-seoul-1.aaaaaaaa5puekvra3vhpfwbl7y4ahm2nutcvx577p4fxhttdwwpjsm6gc3ra,,Oracle-Linux-9.4-2024.10.31-0
skypilot:cpu-oraclelinux9,ap-chuncheon-1,oraclelinux,9.4,ocid1.image.oc1.ap-chuncheon-1.aaaaaaaaxaw6erylhd5v7qecvbcgdc2nbhk4o53emhbnsmwvpegbrtkfw6ea,,Oracle-Linux-9.4-2024.10.31-0
skypilot:gpu-ubuntu-2004,,ubuntu,20.04,ocid1.image.oc1..aaaaaaaaupqzeltt5xqtbtf3mspimqam4ozpmt3r3o5zyg2xg7u5hevlvpaq,ocid1.appcataloglisting.oc1..aaaaaaaapnjluswlxhczeqgao6t737bepuvrvh5tfrlhy2lmalh6bh2fr4hq,20230425
skypilot:gpu-ubuntu-2204,,ubuntu,22.04,ocid1.image.oc1..aaaaaaaa263cgx6uky2fdh4qq2zw3bpicjzerzzhn4pmmt6rqsz72vblbdhq,ocid1.appcataloglisting.oc1..aaaaaaaazucdg53nkmv4s3i4ml4jklnqgbag3mz3r2pwhum2awlcqlhdqcaq,24.05.1
skypilot:gpu-oraclelinux8,ap-mumbai-1,oraclelinux,8.10,ocid1.image.oc1.ap-mumbai-1.aaaaaaaae6hahfomvhptlmwstbzpsn4nq6dv5iwmhw4f3lpb5xxustpenbyq,,Oracle-Linux-8.10-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux8,af-johannesburg-1,oraclelinux,8.10,ocid1.image.oc1.af-johannesburg-1.aaaaaaaad6kkdo2bm5xofgax54vol56n3ntrpnfcthfztpc2etqrcjbda6aa,,Oracle-Linux-8.10-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux8,eu-madrid-1,oraclelinux,8.10,ocid1.image.oc1.eu-madrid-1.aaaaaaaabwpvpwb4oihriklz6s6rndli64ojmgvju2sqpn5a6jzsogjgk7ma,,Oracle-Linux-8.10-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux8,us-chicago-1,oraclelinux,8.10,ocid1.image.oc1.us-chicago-1.aaaaaaaaqbvgrk5hou5g5t2nihnjqaxfaunm27rxiayiza7xtfa3w2zbphoq,,Oracle-Linux-8.10-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux8,sa-valparaiso-1,oraclelinux,8.10,ocid1.image.oc1.sa-valparaiso-1.aaaaaaaadh4jzeuz65h4ef7bjxi3qdsdl3c2oaxyzi2tx3gbf4kdk5tji5fq,,Oracle-Linux-8.10-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux8,sa-santiago-1,oraclelinux,8.10,ocid1.image.oc1.sa-santiago-1.aaaaaaaa3xh43ylp3nngegod76otaucotk6vm2ybhihwz7wnipjwo5l2hhoa,,Oracle-Linux-8.10-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux8,eu-stockholm-1,oraclelinux,8.10,ocid1.image.oc1.eu-stockholm-1.aaaaaaaavwy3j7alwkukxtet7ay353v2vcojdclgdhpzyzugeia7goe67cma,,Oracle-Linux-8.10-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux8,me-dubai-1,oraclelinux,8.10,ocid1.image.oc1.me-dubai-1.aaaaaaaatvd46smp5kqpif7hfhdiqjicxgm3wwrow6wnzxumxcpakr7fhqjq,,Oracle-Linux-8.10-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux8,eu-frankfurt-1,oraclelinux,8.10,ocid1.image.oc1.eu-frankfurt-1.aaaaaaaaoo2he3zlg6ibiwvkwdrk326vnme2qtvsk2fcfvbgyugbd4xx3v4a,,Oracle-Linux-8.10-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux8,uk-london-1,oraclelinux,8.10,ocid1.image.oc1.uk-london-1.aaaaaaaaj3hnuon3ckjx4a7a22gqahg2yy7lhjpy3melamjza6w72obmdyha,,Oracle-Linux-8.10-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux8,ap-osaka-1,oraclelinux,8.10,ocid1.image.oc1.ap-osaka-1.aaaaaaaagprxv2kihabbunyinwxukh5icqpkzn3wxxh6nyqjqsumpqwuuama,,Oracle-Linux-8.10-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux8,il-jerusalem-1,oraclelinux,8.10,ocid1.image.oc1.il-jerusalem-1.aaaaaaaad6pyqniectvs7amhrmkksjm7efihuwnve45kgproegkddyrhhgtq,,Oracle-Linux-8.10-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux8,uk-cardiff-1,oraclelinux,8.10,ocid1.image.oc1.uk-cardiff-1.aaaaaaaa4i5unsgtb5nfw6pnvpob2axhjh7eoz52watpowvuajafw5fvnpxq,,Oracle-Linux-8.10-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux8,sa-bogota-1,oraclelinux,8.10,ocid1.image.oc1.sa-bogota-1.aaaaaaaa2wncc5vpq3hsrtpfoatpn727i4w7mwem2faukax64bfluogj47fq,,Oracle-Linux-8.10-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux8,ap-hyderabad-1,oraclelinux,8.10,ocid1.image.oc1.ap-hyderabad-1.aaaaaaaakuylkiay6sz4uldfpt3ihyw7kscgpztxmxn22ey2taucpduh6k6a,,Oracle-Linux-8.10-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux8,ap-singapore-1,oraclelinux,8.10,ocid1.image.oc1.ap-singapore-1.aaaaaaaax7ayktvgkzowa4flk4c7ooemj4rxh7s47gtjegtx6nptpggp7d3a,,Oracle-Linux-8.10-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux8,me-abudhabi-1,oraclelinux,8.10,ocid1.image.oc1.me-abudhabi-1.aaaaaaaa4t6ebyjt3pax43psgjtvx2r3lh62mvrz3jyzjd4udsxzxyp5qwoq,,Oracle-Linux-8.10-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux8,us-ashburn-1,oraclelinux,8.10,ocid1.image.oc1.iad.aaaaaaaakx77j4dbrfatblrrsy4nceisucwqf7muwdfsvsbulfm5fnzlztpa,,Oracle-Linux-8.10-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux8,sa-vinhedo-1,oraclelinux,8.10,ocid1.image.oc1.sa-vinhedo-1.aaaaaaaaiabeseg5fgnexg3lzvaoj3ymqi3vhqbz6w23vpekkhsy5r26we2a,,Oracle-Linux-8.10-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux8,ap-tokyo-1,oraclelinux,8.10,ocid1.image.oc1.ap-tokyo-1.aaaaaaaads7w4vcqhep5ber2chqxza3j6kfutnbwklfyvazcvtwhicclttxa,,Oracle-Linux-8.10-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux8,ca-toronto-1,oraclelinux,8.10,ocid1.image.oc1.ca-toronto-1.aaaaaaaa2zi5n3c5xgqyrzozytcswkr5rwi34pt4sjg7g4s6lovdhacq33aa,,Oracle-Linux-8.10-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux8,eu-milan-1,oraclelinux,8.10,ocid1.image.oc1.eu-milan-1.aaaaaaaaajxafatty3zz2jnewkynhqcbemotgxlc7d6f65jvwwgn7e7pdhla,,Oracle-Linux-8.10-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux8,ap-sydney-1,oraclelinux,8.10,ocid1.image.oc1.ap-sydney-1.aaaaaaaalguoejy5ffpn2hsgt7w67mw5k65rlhpelgrwf7ttif2mvfii5qdq,,Oracle-Linux-8.10-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux8,me-jeddah-1,oraclelinux,8.10,ocid1.image.oc1.me-jeddah-1.aaaaaaaazbwqb2fzzufkkdw6ef7tsxabspakynbtcwko3n3iekxtztyy6zka,,Oracle-Linux-8.10-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux8,ap-melbourne-1,oraclelinux,8.10,ocid1.image.oc1.ap-melbourne-1.aaaaaaaafmm5srexaayyec2a3umhmxaxqua35sj5ove5jzhmarv7y32cjbva,,Oracle-Linux-8.10-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux8,ca-montreal-1,oraclelinux,8.10,ocid1.image.oc1.ca-montreal-1.aaaaaaaakp225g2er7ga5gxaalnkr5eoox6sjdxamkxtd3x52sddnwfve3tq,,Oracle-Linux-8.10-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux8,eu-paris-1,oraclelinux,8.10,ocid1.image.oc1.eu-paris-1.aaaaaaaal72an5qh6lj5amdkz2pmggirjit5o77dopgxz7xhbrnxucqvkama,,Oracle-Linux-8.10-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux8,mx-monterrey-1,oraclelinux,8.10,ocid1.image.oc1.mx-monterrey-1.aaaaaaaaw3b6ye453545xgtftd5rwbczuxrbrkccoslb4cime7ihfcy5nm5a,,Oracle-Linux-8.10-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux8,eu-zurich-1,oraclelinux,8.10,ocid1.image.oc1.eu-zurich-1.aaaaaaaa3qbyadv4emimwvexxk2zg6s26dqbqpypwrv7kohswiulavqy5kkq,,Oracle-Linux-8.10-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux8,eu-amsterdam-1,oraclelinux,8.10,ocid1.image.oc1.eu-amsterdam-1.aaaaaaaaj43py2yzycr35qiclzmaaee7nk5yjf2hdgjxmauugmwb2sa7y5rq,,Oracle-Linux-8.10-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux8,mx-queretaro-1,oraclelinux,8.10,ocid1.image.oc1.mx-queretaro-1.aaaaaaaaoujj42j34fzrt5bb4pnyu2cbofni6ot5x3mv242rbqn6g6k4oifa,,Oracle-Linux-8.10-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux8,us-phoenix-1,oraclelinux,8.10,ocid1.image.oc1.phx.aaaaaaaafok4rrozr3jceejdjbcjtg2277zlmec32n2vxihbitft3ijdghba,,Oracle-Linux-8.10-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux8,eu-marseille-1,oraclelinux,8.10,ocid1.image.oc1.eu-marseille-1.aaaaaaaa4h6snotx32wuuktyi4rcekojc3hprvt2ee27oksyfbxgqpo7osha,,Oracle-Linux-8.10-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux8,sa-saopaulo-1,oraclelinux,8.10,ocid1.image.oc1.sa-saopaulo-1.aaaaaaaahipavs4vqyhhmmipf245ezd7dohblwkxagwphjp2s47u56ynkm3q,,Oracle-Linux-8.10-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux8,us-sanjose-1,oraclelinux,8.10,ocid1.image.oc1.us-sanjose-1.aaaaaaaa663j7t3grsvrexhxt3ba73pylcsmjduvvnae5ityxgc52ogt657a,,Oracle-Linux-8.10-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux8,ap-seoul-1,oraclelinux,8.10,ocid1.image.oc1.ap-seoul-1.aaaaaaaaionksmahop464paf6cgzyz2xrdtlvywgmmxfm22hvdu6uhnntjfq,,Oracle-Linux-8.10-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux8,ap-chuncheon-1,oraclelinux,8.10,ocid1.image.oc1.ap-chuncheon-1.aaaaaaaalxcltsllnwufntvjx3ph37udnvd5ejysz4pkd4dsmhhtudq2adwq,,Oracle-Linux-8.10-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux9,ap-mumbai-1,oraclelinux,9.4,ocid1.image.oc1.ap-mumbai-1.aaaaaaaapyglvx5vhdrc6cvkxkuxgx6juy3mk6ow3o6qofamusyisnd7tkza,,Oracle-Linux-9.4-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux9,af-johannesburg-1,oraclelinux,9.4,ocid1.image.oc1.af-johannesburg-1.aaaaaaaauwhmgkidkrtnpdm3npunekmvdkyjepffghqomwyeyunkm77g4rla,,Oracle-Linux-9.4-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux9,eu-madrid-1,oraclelinux,9.4,ocid1.image.oc1.eu-madrid-1.aaaaaaaa3x4cdlrdmdix2j7npw4xifiuifvsrmb25443cuwbmolreebphycq,,Oracle-Linux-9.4-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux9,us-chicago-1,oraclelinux,9.4,ocid1.image.oc1.us-chicago-1.aaaaaaaa5nhqckiekau6qsnpfrv5duqyov2atbmwdo5mjwoz7drztr32nspa,,Oracle-Linux-9.4-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux9,sa-valparaiso-1,oraclelinux,9.4,ocid1.image.oc1.sa-valparaiso-1.aaaaaaaaeszbgwc5clbmstipxraeymhemlmbvy2kecqolfedfvabqqwux24a,,Oracle-Linux-9.4-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux9,sa-santiago-1,oraclelinux,9.4,ocid1.image.oc1.sa-santiago-1.aaaaaaaaiav6em7wbqgjzkboanm2kqkf5ql22ylfwb5epdtawidtlwhx6wiq,,Oracle-Linux-9.4-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux9,eu-stockholm-1,oraclelinux,9.4,ocid1.image.oc1.eu-stockholm-1.aaaaaaaauij2gek2jch3dlrfwh5mxdwltgr2nqznlmziuxstouiq33ngyxhq,,Oracle-Linux-9.4-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux9,me-dubai-1,oraclelinux,9.4,ocid1.image.oc1.me-dubai-1.aaaaaaaado7oiv3ocbcvdksh3fbcqyv5wma3fwckngdrc4advrigwvhbvk5q,,Oracle-Linux-9.4-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux9,eu-frankfurt-1,oraclelinux,9.4,ocid1.image.oc1.eu-frankfurt-1.aaaaaaaayrzn3h7l2pvwquxfi4of7jmb7pkh3qzlvkdxxoovanwg4tisgbxq,,Oracle-Linux-9.4-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux9,uk-london-1,oraclelinux,9.4,ocid1.image.oc1.uk-london-1.aaaaaaaayep3o47t6dobmbehil2vce2d3m5ylmrxhklve2in2udh5oxem2aq,,Oracle-Linux-9.4-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux9,ap-osaka-1,oraclelinux,9.4,ocid1.image.oc1.ap-osaka-1.aaaaaaaabzti6akvxuihhv66kjrr67bok3kvaqpumwakiqf32ascb554hixa,,Oracle-Linux-9.4-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux9,il-jerusalem-1,oraclelinux,9.4,ocid1.image.oc1.il-jerusalem-1.aaaaaaaawindjrbtgfagkpc7dbeda3ewlbwkwjge26fkr36jubdyvrp5obka,,Oracle-Linux-9.4-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux9,uk-cardiff-1,oraclelinux,9.4,ocid1.image.oc1.uk-cardiff-1.aaaaaaaa7nbdsj3q6noua27npofos3vxg4ytcbz7v7kn5y3n37fz6i46bwaq,,Oracle-Linux-9.4-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux9,sa-bogota-1,oraclelinux,9.4,ocid1.image.oc1.sa-bogota-1.aaaaaaaav4bhzubumgpihroxsf5uzxqmvxpsnh4alwcfmqvxwp4pk2lpyz6a,,Oracle-Linux-9.4-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux9,ap-hyderabad-1,oraclelinux,9.4,ocid1.image.oc1.ap-hyderabad-1.aaaaaaaax43xw6qkkan25w77qhvrtidvclekvryyl7wuaba5hffnm7y5poaa,,Oracle-Linux-9.4-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux9,ap-singapore-1,oraclelinux,9.4,ocid1.image.oc1.ap-singapore-1.aaaaaaaautsioqn55ynmpdypes3hhjhwss5pvgikko27juhsmojcgs6gzu4a,,Oracle-Linux-9.4-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux9,me-abudhabi-1,oraclelinux,9.4,ocid1.image.oc1.me-abudhabi-1.aaaaaaaax37ejpmnuwkr4tr5rxfvnrdowled4q5u62knwxlafstmuv3cawya,,Oracle-Linux-9.4-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux9,us-ashburn-1,oraclelinux,9.4,ocid1.image.oc1.iad.aaaaaaaaqwx5snzfxrstholxotg4udjipg66jyu5nahkcomemvw6kffxzwqa,,Oracle-Linux-9.4-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux9,sa-vinhedo-1,oraclelinux,9.4,ocid1.image.oc1.sa-vinhedo-1.aaaaaaaafvge2dwhshjh46xoof4o3oj2teqg2iunofjkx7jogjifu3i3oafq,,Oracle-Linux-9.4-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux9,ap-tokyo-1,oraclelinux,9.4,ocid1.image.oc1.ap-tokyo-1.aaaaaaaakv6jbr72xib3omthvdq53adax26kpu27fggg32afskpn2bc2o3dq,,Oracle-Linux-9.4-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux9,ca-toronto-1,oraclelinux,9.4,ocid1.image.oc1.ca-toronto-1.aaaaaaaa3bqa5atbj66fvwz6azkctzikmw47l435yje2phzsggnhsh5r73cq,,Oracle-Linux-9.4-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux9,eu-milan-1,oraclelinux,9.4,ocid1.image.oc1.eu-milan-1.aaaaaaaair6t5dync6okve464d3exynfgrkfx5rppphsxs7rfxppuze7rvhq,,Oracle-Linux-9.4-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux9,ap-sydney-1,oraclelinux,9.4,ocid1.image.oc1.ap-sydney-1.aaaaaaaa27ystorfueax4fpaloeh52grg2jmcgb3vcrfsinr5bk66qmv7e6a,,Oracle-Linux-9.4-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux9,me-jeddah-1,oraclelinux,9.4,ocid1.image.oc1.me-jeddah-1.aaaaaaaapu7ykf4kldvhmq3furltu2l5yljmlym7e2vvbl3nqcrugg4awc3a,,Oracle-Linux-9.4-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux9,ap-melbourne-1,oraclelinux,9.4,ocid1.image.oc1.ap-melbourne-1.aaaaaaaacgkjpziesctgypy4clbje4maqk6nteswdlp3x3kft263vg4qwzdq,,Oracle-Linux-9.4-Gen2-GPU-2024.10.31-0
skypilot:gpu-oraclelinux9,ca-montreal-1,oraclelinux,9.4,ocid1.image.oc1.ca-montreal-1.aaaaaaaagmtnqdcym6gg4447qqugnclltz2ez5oohz3uexyviszlqt5i4msq,,Oracle-Linux-9.4-Gen2-GPU-2024.10.31-0
