InstanceType,AcceleratorName,AcceleratorCount,vCPUs,MemoryGiB,GpuInfo,Price,SpotPrice,Region,Generation
Standard_DS12_v2,,,4.0,28.0,,0.37,0.04477,westus,"V1,V2"
Standard_DS12_v2,,,4.0,28.0,,0.332,0.04648,westcentralus,"V1,V2"
Standard_DS12_v2,,,4.0,28.0,,0.332,0.040172,southcentralus,"V1,V2"
Standard_DS12_v2,,,4.0,28.0,,0.371,0.044891,centralus,"V1,V2"
Standard_DS12_v2,,,4.0,28.0,,0.37,0.0518,northcentralus,"V1,V2"
Standard_DS12_v2,,,4.0,28.0,,0.371,0.044891,eastus,"V1,V2"
Standard_DS12_v2,,,4.0,28.0,,0.299,0.04186,eastus2,"V1,V2"
Standard_DS12_v2,,,4.0,28.0,,0.299,0.036299,westus3,"V1,V2"
Standard_DS12_v2,,,4.0,28.0,,0.299,0.04186,westus2,"V1,V2"
Standard_DS13_v2,,,8.0,56.0,,0.598,0.072597,westus3,"V1,V2"
Standard_DS13_v2,,,8.0,56.0,,0.741,0.089661,westus,"V1,V2"
Standard_DS13_v2,,,8.0,56.0,,0.665,0.080465,southcentralus,"V1,V2"
Standard_DS13_v2,,,8.0,56.0,,0.598,0.08372,westus2,"V1,V2"
Standard_DS13_v2,,,8.0,56.0,,0.598,0.08372,eastus2,"V1,V2"
Standard_DS13_v2,,,8.0,56.0,,0.741,0.10374,northcentralus,"V1,V2"
Standard_DS13_v2,,,8.0,56.0,,0.665,0.0931,westcentralus,"V1,V2"
Standard_DS13_v2,,,8.0,56.0,,0.741,0.089661,centralus,"V1,V2"
Standard_DS13_v2,,,8.0,56.0,,0.741,0.089661,eastus,"V1,V2"
Standard_DS14_v2,,,16.0,112.0,,1.482,0.179322,eastus,"V1,V2"
Standard_DS14_v2,,,16.0,112.0,,1.482,0.179322,westus,"V1,V2"
Standard_DS14_v2,,,16.0,112.0,,1.482,0.20748,northcentralus,"V1,V2"
Standard_DS14_v2,,,16.0,112.0,,1.196,0.145194,westus3,"V1,V2"
Standard_DS14_v2,,,16.0,112.0,,1.196,0.16744,westus2,"V1,V2"
Standard_DS14_v2,,,16.0,112.0,,1.196,0.16744,eastus2,"V1,V2"
Standard_DS14_v2,,,16.0,112.0,,1.33,0.16093,southcentralus,"V1,V2"
Standard_DS14_v2,,,16.0,112.0,,1.33,0.1862,westcentralus,"V1,V2"
Standard_DS14_v2,,,16.0,112.0,,1.482,0.179322,centralus,"V1,V2"
Standard_DS15_v2,,,20.0,140.0,,1.852,0.224092,westus,"V1,V2"
Standard_DS15_v2,,,20.0,140.0,,1.495,0.2093,westus2,"V1,V2"
Standard_DS15_v2,,,20.0,140.0,,1.495,0.2093,eastus2,"V1,V2"
Standard_DS15_v2,,,20.0,140.0,,1.662,0.201102,southcentralus,"V1,V2"
Standard_DS15_v2,,,20.0,140.0,,1.852,0.25928,northcentralus,"V1,V2"
Standard_DS15_v2,,,20.0,140.0,,1.495,0.181493,westus3,"V1,V2"
Standard_DS15_v2,,,20.0,140.0,,1.853,0.224213,centralus,"V1,V2"
Standard_DS15_v2,,,20.0,140.0,,1.662,0.23268,westcentralus,"V1,V2"
Standard_DS15_v2,,,20.0,140.0,,1.853,0.224213,eastus,"V1,V2"
Standard_DS1_v2,,,1.0,3.5,,0.057,0.00798,westus2,"V1,V2"
Standard_DS1_v2,,,1.0,3.5,,0.0636,0.008904,westcentralus,"V1,V2"
Standard_DS1_v2,,,1.0,3.5,,0.057,0.00798,eastus2,"V1,V2"
Standard_DS1_v2,,,1.0,3.5,,0.0636,0.007696,southcentralus,"V1,V2"
Standard_DS1_v2,,,1.0,3.5,,0.073,0.01022,northcentralus,"V1,V2"
Standard_DS1_v2,,,1.0,3.5,,0.07,0.00847,westus,"V1,V2"
Standard_DS1_v2,,,1.0,3.5,,0.057,0.00692,westus3,"V1,V2"
Standard_DS1_v2,,,1.0,3.5,,0.073,0.008833,eastus,"V1,V2"
Standard_DS1_v2,,,1.0,3.5,,0.073,0.008833,centralus,"V1,V2"
Standard_DS2_v2,,,2.0,7.0,,0.146,0.017666,centralus,"V1,V2"
Standard_DS2_v2,,,2.0,7.0,,0.114,0.01596,eastus2,"V1,V2"
Standard_DS2_v2,,,2.0,7.0,,0.114,0.01384,westus3,"V1,V2"
Standard_DS2_v2,,,2.0,7.0,,0.114,0.01596,westus2,"V1,V2"
Standard_DS2_v2,,,2.0,7.0,,0.146,0.017666,eastus,"V1,V2"
Standard_DS2_v2,,,2.0,7.0,,0.146,0.02044,northcentralus,"V1,V2"
Standard_DS2_v2,,,2.0,7.0,,0.127,0.01778,westcentralus,"V1,V2"
Standard_DS2_v2,,,2.0,7.0,,0.127,0.015367,southcentralus,"V1,V2"
Standard_DS2_v2,,,2.0,7.0,,0.14,0.01694,westus,"V1,V2"
Standard_DS3_v2,,,4.0,14.0,,0.229,0.03206,eastus2,"V1,V2"
Standard_DS3_v2,,,4.0,14.0,,0.229,0.03206,westus2,"V1,V2"
Standard_DS3_v2,,,4.0,14.0,,0.229,0.027801,westus3,"V1,V2"
Standard_DS3_v2,,,4.0,14.0,,0.293,0.04102,northcentralus,"V1,V2"
Standard_DS3_v2,,,4.0,14.0,,0.293,0.035453,eastus,"V1,V2"
Standard_DS3_v2,,,4.0,14.0,,0.279,0.033759,westus,"V1,V2"
Standard_DS3_v2,,,4.0,14.0,,0.293,0.035453,centralus,"V1,V2"
Standard_DS3_v2,,,4.0,14.0,,0.254,0.03556,westcentralus,"V1,V2"
Standard_DS3_v2,,,4.0,14.0,,0.254,0.030734,southcentralus,"V1,V2"
Standard_DS4_v2,,,8.0,28.0,,0.585,0.070785,centralus,"V1,V2"
Standard_DS4_v2,,,8.0,28.0,,0.585,0.070785,eastus,"V1,V2"
Standard_DS4_v2,,,8.0,28.0,,0.559,0.067639,westus,"V1,V2"
Standard_DS4_v2,,,8.0,28.0,,0.509,0.061589,southcentralus,"V1,V2"
Standard_DS4_v2,,,8.0,28.0,,0.458,0.055601,westus3,"V1,V2"
Standard_DS4_v2,,,8.0,28.0,,0.458,0.06412,westus2,"V1,V2"
Standard_DS4_v2,,,8.0,28.0,,0.509,0.07126,westcentralus,"V1,V2"
Standard_DS4_v2,,,8.0,28.0,,0.458,0.06412,eastus2,"V1,V2"
Standard_DS4_v2,,,8.0,28.0,,0.585,0.0819,northcentralus,"V1,V2"
Standard_DS5_v2,,,16.0,56.0,,0.916,0.12824,eastus2,"V1,V2"
Standard_DS5_v2,,,16.0,56.0,,0.916,0.12824,westus2,"V1,V2"
Standard_DS5_v2,,,16.0,56.0,,0.916,0.111202,westus3,"V1,V2"
Standard_DS5_v2,,,16.0,56.0,,1.017,0.14238,westcentralus,"V1,V2"
Standard_DS5_v2,,,16.0,56.0,,1.117,0.135157,westus,"V1,V2"
Standard_DS5_v2,,,16.0,56.0,,1.17,0.1638,northcentralus,"V1,V2"
Standard_DS5_v2,,,16.0,56.0,,1.017,0.123057,southcentralus,"V1,V2"
Standard_DS5_v2,,,16.0,56.0,,1.17,0.14157,centralus,"V1,V2"
Standard_DS5_v2,,,16.0,56.0,,1.17,0.14157,eastus,"V1,V2"
Standard_E16_v3,,,16.0,128.0,,1.167,0.141207,centralus,V1
Standard_E16_v3,,,16.0,128.0,,1.008,0.121968,eastus,V1
Standard_E16_v3,,,16.0,128.0,,1.064,0.14896,eastus2,V1
Standard_E16_v3,,,16.0,128.0,,1.166,0.16324,westcentralus,V1
Standard_E16_v3,,,16.0,128.0,,1.008,0.121968,westus3,V1
Standard_E16_v3,,,16.0,128.0,,1.008,0.14112,northcentralus,V1
Standard_E16_v3,,,16.0,128.0,,1.166,0.141086,southcentralus,V1
Standard_E16_v3,,,16.0,128.0,,1.12,0.13552,westus,V1
Standard_E16_v3,,,16.0,128.0,,1.008,0.14112,westus2,V1
Standard_E16a_v4,,,16.0,128.0,,1.008,0.14112,westus2,"V1,V2"
Standard_E16a_v4,,,16.0,128.0,,1.21,0.1694,westcentralus,"V1,V2"
Standard_E16a_v4,,,16.0,128.0,,1.21,0.14641,southcentralus,"V1,V2"
Standard_E16a_v4,,,16.0,128.0,,1.008,0.121968,westus3,"V1,V2"
Standard_E16a_v4,,,16.0,128.0,,1.12,0.13552,westus,"V1,V2"
Standard_E16a_v4,,,16.0,128.0,,1.008,0.14112,northcentralus,"V1,V2"
Standard_E16a_v4,,,16.0,128.0,,1.139,0.137819,centralus,"V1,V2"
Standard_E16a_v4,,,16.0,128.0,,1.008,0.14112,eastus2,"V1,V2"
Standard_E16a_v4,,,16.0,128.0,,1.008,0.121968,eastus,"V1,V2"
Standard_E16ads_v5,,,16.0,128.0,,1.048,0.14672,eastus2,"V1,V2"
Standard_E16ads_v5,,,16.0,128.0,,1.184,0.143264,westus,"V1,V2"
Standard_E16ads_v5,,,16.0,128.0,,1.048,0.14672,westus2,"V1,V2"
Standard_E16ads_v5,,,16.0,128.0,,1.048,0.14672,northcentralus,"V1,V2"
Standard_E16ads_v5,,,16.0,128.0,,1.184,0.143264,centralus,"V1,V2"
Standard_E16ads_v5,,,16.0,128.0,,1.258,0.152218,southcentralus,"V1,V2"
Standard_E16ads_v5,,,16.0,128.0,,1.258,0.17612,westcentralus,"V1,V2"
Standard_E16ads_v5,,,16.0,128.0,,1.048,0.126808,eastus,"V1,V2"
Standard_E16ads_v5,,,16.0,128.0,,1.048,0.126808,westus3,"V1,V2"
Standard_E16as_v4,,,16.0,128.0,,1.008,0.121968,eastus,"V1,V2"
Standard_E16as_v4,,,16.0,128.0,,1.21,0.14641,southcentralus,"V1,V2"
Standard_E16as_v4,,,16.0,128.0,,1.12,0.13552,westus,"V1,V2"
Standard_E16as_v4,,,16.0,128.0,,1.008,0.14112,westus2,"V1,V2"
Standard_E16as_v4,,,16.0,128.0,,1.21,0.1694,westcentralus,"V1,V2"
Standard_E16as_v4,,,16.0,128.0,,1.139,0.137819,centralus,"V1,V2"
Standard_E16as_v4,,,16.0,128.0,,1.008,0.14112,northcentralus,"V1,V2"
Standard_E16as_v4,,,16.0,128.0,,1.008,0.14112,eastus2,"V1,V2"
Standard_E16as_v4,,,16.0,128.0,,1.008,0.121968,westus3,"V1,V2"
Standard_E16bds_v5,,,16.0,128.0,,1.603,0.22442,westcentralus,"V1,V2"
Standard_E16bds_v5,,,16.0,128.0,,1.512,0.182952,westus,"V1,V2"
Standard_E16bds_v5,,,16.0,128.0,,1.336,0.18704,westus2,"V1,V2"
Standard_E16bds_v5,,,16.0,128.0,,1.336,0.18704,northcentralus,"V1,V2"
Standard_E16bds_v5,,,16.0,128.0,,1.603,0.210153,southcentralus,"V1,V2"
Standard_E16bds_v5,,,16.0,128.0,,1.336,0.18704,eastus2,"V1,V2"
Standard_E16bds_v5,,,16.0,128.0,,1.51,0.18271,centralus,"V1,V2"
Standard_E16bds_v5,,,16.0,128.0,,1.336,0.161656,eastus,"V1,V2"
Standard_E16bds_v5,,,16.0,128.0,,1.336,0.161656,westus3,"V1,V2"
Standard_E16d_v4,,,16.0,128.0,,1.498,0.181258,southcentralus,"V1,V2"
Standard_E16d_v4,,,16.0,128.0,,1.296,0.156816,westus,"V1,V2"
Standard_E16d_v4,,,16.0,128.0,,1.152,0.16128,westus2,"V1,V2"
Standard_E16d_v4,,,16.0,128.0,,1.152,0.139392,westus3,"V1,V2"
Standard_E16d_v4,,,16.0,128.0,,1.152,0.139392,eastus,"V1,V2"
Standard_E16d_v4,,,16.0,128.0,,1.152,0.16128,eastus2,"V1,V2"
Standard_E16d_v4,,,16.0,128.0,,1.302,0.157542,centralus,"V1,V2"
Standard_E16d_v4,,,16.0,128.0,,1.152,0.16128,northcentralus,"V1,V2"
Standard_E16d_v4,,,16.0,128.0,,1.382,0.19348,westcentralus,"V1,V2"
Standard_E16d_v5,,,16.0,128.0,,1.152,0.16128,westus2,"V1,V2"
Standard_E16d_v5,,,16.0,128.0,,1.152,0.16128,eastus2,"V1,V2"
Standard_E16d_v5,,,16.0,128.0,,1.302,0.157542,centralus,"V1,V2"
Standard_E16d_v5,,,16.0,128.0,,1.152,0.139392,westus3,"V1,V2"
Standard_E16d_v5,,,16.0,128.0,,1.296,0.156816,westus,"V1,V2"
Standard_E16d_v5,,,16.0,128.0,,1.382,0.18118,southcentralus,"V1,V2"
Standard_E16d_v5,,,16.0,128.0,,1.152,0.16128,northcentralus,"V1,V2"
Standard_E16d_v5,,,16.0,128.0,,1.152,0.139392,eastus,"V1,V2"
Standard_E16d_v5,,,16.0,128.0,,1.382,0.19348,westcentralus,"V1,V2"
Standard_E16ds_v4,,,16.0,128.0,,1.152,0.16128,eastus2,"V1,V2"
Standard_E16ds_v4,,,16.0,128.0,,1.382,0.19348,westcentralus,"V1,V2"
Standard_E16ds_v4,,,16.0,128.0,,1.152,0.139392,westus3,"V1,V2"
Standard_E16ds_v4,,,16.0,128.0,,1.152,0.139392,eastus,"V1,V2"
Standard_E16ds_v4,,,16.0,128.0,,1.498,0.181258,southcentralus,"V1,V2"
Standard_E16ds_v4,,,16.0,128.0,,1.302,0.157542,centralus,"V1,V2"
Standard_E16ds_v4,,,16.0,128.0,,1.296,0.156816,westus,"V1,V2"
Standard_E16ds_v4,,,16.0,128.0,,1.152,0.16128,northcentralus,"V1,V2"
Standard_E16ds_v4,,,16.0,128.0,,1.152,0.16128,westus2,"V1,V2"
Standard_E16ds_v5,,,16.0,128.0,,1.152,0.139392,eastus,"V1,V2"
Standard_E16ds_v5,,,16.0,128.0,,1.152,0.16128,northcentralus,"V1,V2"
Standard_E16ds_v5,,,16.0,128.0,,1.302,0.157542,centralus,"V1,V2"
Standard_E16ds_v5,,,16.0,128.0,,1.296,0.156816,westus,"V1,V2"
Standard_E16ds_v5,,,16.0,128.0,,1.152,0.16128,westus2,"V1,V2"
Standard_E16ds_v5,,,16.0,128.0,,1.152,0.16128,eastus2,"V1,V2"
Standard_E16ds_v5,,,16.0,128.0,,1.382,0.18118,southcentralus,"V1,V2"
Standard_E16ds_v5,,,16.0,128.0,,1.152,0.139392,westus3,"V1,V2"
Standard_E16ds_v5,,,16.0,128.0,,1.382,0.19348,westcentralus,"V1,V2"
Standard_E16s_v3,,,16.0,128.0,,1.167,0.141207,centralus,"V1,V2"
Standard_E16s_v3,,,16.0,128.0,,1.166,0.141086,southcentralus,"V1,V2"
Standard_E16s_v3,,,16.0,128.0,,1.008,0.121968,westus3,"V1,V2"
Standard_E16s_v3,,,16.0,128.0,,1.008,0.14112,northcentralus,"V1,V2"
Standard_E16s_v3,,,16.0,128.0,,1.12,0.13552,westus,"V1,V2"
Standard_E16s_v3,,,16.0,128.0,,1.008,0.14112,westus2,"V1,V2"
Standard_E16s_v3,,,16.0,128.0,,1.166,0.16324,westcentralus,"V1,V2"
Standard_E16s_v3,,,16.0,128.0,,1.064,0.14896,eastus2,"V1,V2"
Standard_E16s_v3,,,16.0,128.0,,1.008,0.121968,eastus,"V1,V2"
Standard_E20ads_v5,,,20.0,160.0,,1.31,0.15851,eastus,"V1,V2"
Standard_E20ads_v5,,,20.0,160.0,,1.572,0.190212,southcentralus,"V1,V2"
Standard_E20ads_v5,,,20.0,160.0,,1.31,0.1834,northcentralus,"V1,V2"
Standard_E20ads_v5,,,20.0,160.0,,1.31,0.1834,westus2,"V1,V2"
Standard_E20ads_v5,,,20.0,160.0,,1.31,0.1834,eastus2,"V1,V2"
Standard_E20ads_v5,,,20.0,160.0,,1.48,0.17908,centralus,"V1,V2"
Standard_E20ads_v5,,,20.0,160.0,,1.48,0.17908,westus,"V1,V2"
Standard_E20ads_v5,,,20.0,160.0,,1.31,0.15851,westus3,"V1,V2"
Standard_E20ads_v5,,,20.0,160.0,,1.572,0.22008,westcentralus,"V1,V2"
Standard_E20as_v4,,,20.0,160.0,,1.26,0.1764,northcentralus,"V1,V2"
Standard_E20as_v4,,,20.0,160.0,,1.512,0.21168,westcentralus,"V1,V2"
Standard_E20as_v4,,,20.0,160.0,,1.26,0.15246,westus3,"V1,V2"
Standard_E20as_v4,,,20.0,160.0,,1.26,0.1764,eastus2,"V1,V2"
Standard_E20as_v4,,,20.0,160.0,,1.26,0.1764,westus2,"V1,V2"
Standard_E20as_v4,,,20.0,160.0,,1.512,0.182952,southcentralus,"V1,V2"
Standard_E20as_v4,,,20.0,160.0,,1.26,0.15246,eastus,"V1,V2"
Standard_E20as_v4,,,20.0,160.0,,1.4,0.1694,westus,"V1,V2"
Standard_E20as_v4,,,20.0,160.0,,1.424,0.172304,centralus,"V1,V2"
Standard_E20d_v4,,,20.0,160.0,,1.728,0.24192,westcentralus,"V1,V2"
Standard_E20d_v4,,,20.0,160.0,,1.44,0.2016,westus2,"V1,V2"
Standard_E20d_v4,,,20.0,160.0,,1.44,0.2016,northcentralus,"V1,V2"
Standard_E20d_v4,,,20.0,160.0,,1.44,0.17424,westus3,"V1,V2"
Standard_E20d_v4,,,20.0,160.0,,1.44,0.2016,eastus2,"V1,V2"
Standard_E20d_v4,,,20.0,160.0,,1.872,0.226512,southcentralus,"V1,V2"
Standard_E20d_v4,,,20.0,160.0,,1.62,0.19602,westus,"V1,V2"
Standard_E20d_v4,,,20.0,160.0,,1.627,0.196867,centralus,"V1,V2"
Standard_E20d_v4,,,20.0,160.0,,1.44,0.17424,eastus,"V1,V2"
Standard_E20d_v5,,,20.0,160.0,,1.44,0.2016,eastus2,"V1,V2"
Standard_E20d_v5,,,20.0,160.0,,1.44,0.2016,northcentralus,"V1,V2"
Standard_E20d_v5,,,20.0,160.0,,1.44,0.17424,westus3,"V1,V2"
Standard_E20d_v5,,,20.0,160.0,,1.62,0.19602,westus,"V1,V2"
Standard_E20d_v5,,,20.0,160.0,,1.44,0.17424,eastus,"V1,V2"
Standard_E20d_v5,,,20.0,160.0,,1.728,0.24192,westcentralus,"V1,V2"
Standard_E20d_v5,,,20.0,160.0,,1.44,0.2016,westus2,"V1,V2"
Standard_E20d_v5,,,20.0,160.0,,1.627,0.196867,centralus,"V1,V2"
Standard_E20d_v5,,,20.0,160.0,,1.728,0.226541,southcentralus,"V1,V2"
Standard_E20ds_v4,,,20.0,160.0,,1.44,0.2016,westus2,"V1,V2"
Standard_E20ds_v4,,,20.0,160.0,,1.44,0.2016,eastus2,"V1,V2"
Standard_E20ds_v4,,,20.0,160.0,,1.872,0.226512,southcentralus,"V1,V2"
Standard_E20ds_v4,,,20.0,160.0,,1.62,0.19602,westus,"V1,V2"
Standard_E20ds_v4,,,20.0,160.0,,1.44,0.17424,eastus,"V1,V2"
Standard_E20ds_v4,,,20.0,160.0,,1.44,0.2016,northcentralus,"V1,V2"
Standard_E20ds_v4,,,20.0,160.0,,1.44,0.17424,westus3,"V1,V2"
Standard_E20ds_v4,,,20.0,160.0,,1.627,0.196867,centralus,"V1,V2"
Standard_E20ds_v4,,,20.0,160.0,,1.728,0.24192,westcentralus,"V1,V2"
Standard_E20ds_v5,,,20.0,160.0,,1.44,0.17424,eastus,"V1,V2"
Standard_E20ds_v5,,,20.0,160.0,,1.728,0.24192,westcentralus,"V1,V2"
Standard_E20ds_v5,,,20.0,160.0,,1.44,0.2016,northcentralus,"V1,V2"
Standard_E20ds_v5,,,20.0,160.0,,1.44,0.2016,eastus2,"V1,V2"
Standard_E20ds_v5,,,20.0,160.0,,1.44,0.2016,westus2,"V1,V2"
Standard_E20ds_v5,,,20.0,160.0,,1.627,0.196867,centralus,"V1,V2"
Standard_E20ds_v5,,,20.0,160.0,,1.62,0.19602,westus,"V1,V2"
Standard_E20ds_v5,,,20.0,160.0,,1.728,0.226541,southcentralus,"V1,V2"
Standard_E20ds_v5,,,20.0,160.0,,1.44,0.17424,westus3,"V1,V2"
Standard_E2_v3,,,2.0,16.0,,0.148,0.017908,westus,V1
Standard_E2_v3,,,2.0,16.0,,0.146,0.017666,centralus,V1
Standard_E2_v3,,,2.0,16.0,,0.126,0.015246,westus3,V1
Standard_E2_v3,,,2.0,16.0,,0.146,0.02044,westcentralus,V1
Standard_E2_v3,,,2.0,16.0,,0.126,0.015246,eastus,V1
Standard_E2_v3,,,2.0,16.0,,0.146,0.017666,southcentralus,V1
Standard_E2_v3,,,2.0,16.0,,0.126,0.01764,westus2,V1
Standard_E2_v3,,,2.0,16.0,,0.133,0.01862,eastus2,V1
Standard_E2_v3,,,2.0,16.0,,0.126,0.01764,northcentralus,V1
Standard_E2a_v4,,,2.0,16.0,,0.126,0.015246,westus3,"V1,V2"
Standard_E2a_v4,,,2.0,16.0,,0.126,0.015246,eastus,"V1,V2"
Standard_E2a_v4,,,2.0,16.0,,0.151,0.018271,southcentralus,"V1,V2"
Standard_E2a_v4,,,2.0,16.0,,0.14,0.01694,westus,"V1,V2"
Standard_E2a_v4,,,2.0,16.0,,0.151,0.02114,westcentralus,"V1,V2"
Standard_E2a_v4,,,2.0,16.0,,0.126,0.01764,northcentralus,"V1,V2"
Standard_E2a_v4,,,2.0,16.0,,0.142,0.017182,centralus,"V1,V2"
Standard_E2a_v4,,,2.0,16.0,,0.126,0.01764,westus2,"V1,V2"
Standard_E2a_v4,,,2.0,16.0,,0.126,0.01764,eastus2,"V1,V2"
Standard_E2ads_v5,,,2.0,16.0,,0.131,0.01834,westus2,"V1,V2"
Standard_E2ads_v5,,,2.0,16.0,,0.157,0.018997,southcentralus,"V1,V2"
Standard_E2ads_v5,,,2.0,16.0,,0.131,0.015851,eastus,"V1,V2"
Standard_E2ads_v5,,,2.0,16.0,,0.148,0.017908,centralus,"V1,V2"
Standard_E2ads_v5,,,2.0,16.0,,0.148,0.017908,westus,"V1,V2"
Standard_E2ads_v5,,,2.0,16.0,,0.131,0.015851,westus3,"V1,V2"
Standard_E2ads_v5,,,2.0,16.0,,0.157,0.02198,westcentralus,"V1,V2"
Standard_E2ads_v5,,,2.0,16.0,,0.131,0.01834,northcentralus,"V1,V2"
Standard_E2ads_v5,,,2.0,16.0,,0.131,0.01834,eastus2,"V1,V2"
Standard_E2as_v4,,,2.0,16.0,,0.151,0.02114,westcentralus,"V1,V2"
Standard_E2as_v4,,,2.0,16.0,,0.126,0.01764,eastus2,"V1,V2"
Standard_E2as_v4,,,2.0,16.0,,0.126,0.015246,westus3,"V1,V2"
Standard_E2as_v4,,,2.0,16.0,,0.142,0.017182,centralus,"V1,V2"
Standard_E2as_v4,,,2.0,16.0,,0.126,0.015246,eastus,"V1,V2"
Standard_E2as_v4,,,2.0,16.0,,0.151,0.018271,southcentralus,"V1,V2"
Standard_E2as_v4,,,2.0,16.0,,0.126,0.01764,northcentralus,"V1,V2"
Standard_E2as_v4,,,2.0,16.0,,0.126,0.01764,westus2,"V1,V2"
Standard_E2as_v4,,,2.0,16.0,,0.14,0.01694,westus,"V1,V2"
Standard_E2bds_v5,,,2.0,16.0,,0.189,0.022869,westus,"V1,V2"
Standard_E2bds_v5,,,2.0,16.0,,0.167,0.02338,westus2,"V1,V2"
Standard_E2bds_v5,,,2.0,16.0,,0.167,0.020207,eastus,"V1,V2"
Standard_E2bds_v5,,,2.0,16.0,,0.2,0.02622,southcentralus,"V1,V2"
Standard_E2bds_v5,,,2.0,16.0,,0.167,0.020207,westus3,"V1,V2"
Standard_E2bds_v5,,,2.0,16.0,,0.167,0.02338,northcentralus,"V1,V2"
Standard_E2bds_v5,,,2.0,16.0,,0.189,0.022869,centralus,"V1,V2"
Standard_E2bds_v5,,,2.0,16.0,,0.167,0.02338,eastus2,"V1,V2"
Standard_E2bds_v5,,,2.0,16.0,,0.2,0.028,westcentralus,"V1,V2"
Standard_E2d_v4,,,2.0,16.0,,0.163,0.019723,centralus,"V1,V2"
Standard_E2d_v4,,,2.0,16.0,,0.144,0.017424,westus3,"V1,V2"
Standard_E2d_v4,,,2.0,16.0,,0.144,0.02016,eastus2,"V1,V2"
Standard_E2d_v4,,,2.0,16.0,,0.173,0.02422,westcentralus,"V1,V2"
Standard_E2d_v4,,,2.0,16.0,,0.144,0.02016,northcentralus,"V1,V2"
Standard_E2d_v4,,,2.0,16.0,,0.144,0.02016,westus2,"V1,V2"
Standard_E2d_v4,,,2.0,16.0,,0.187,0.022627,southcentralus,"V1,V2"
Standard_E2d_v4,,,2.0,16.0,,0.162,0.019602,westus,"V1,V2"
Standard_E2d_v4,,,2.0,16.0,,0.144,0.017424,eastus,"V1,V2"
Standard_E2d_v5,,,2.0,16.0,,0.144,0.017424,westus3,"V1,V2"
Standard_E2d_v5,,,2.0,16.0,,0.144,0.02016,northcentralus,"V1,V2"
Standard_E2d_v5,,,2.0,16.0,,0.144,0.02016,eastus2,"V1,V2"
Standard_E2d_v5,,,2.0,16.0,,0.163,0.019723,centralus,"V1,V2"
Standard_E2d_v5,,,2.0,16.0,,0.162,0.019602,westus,"V1,V2"
Standard_E2d_v5,,,2.0,16.0,,0.144,0.017424,eastus,"V1,V2"
Standard_E2d_v5,,,2.0,16.0,,0.173,0.02268,southcentralus,"V1,V2"
Standard_E2d_v5,,,2.0,16.0,,0.144,0.02016,westus2,"V1,V2"
Standard_E2d_v5,,,2.0,16.0,,0.173,0.02422,westcentralus,"V1,V2"
Standard_E2ds_v4,,,2.0,16.0,,0.144,0.017424,westus3,"V1,V2"
Standard_E2ds_v4,,,2.0,16.0,,0.144,0.017424,eastus,"V1,V2"
Standard_E2ds_v4,,,2.0,16.0,,0.162,0.019602,westus,"V1,V2"
Standard_E2ds_v4,,,2.0,16.0,,0.144,0.02016,northcentralus,"V1,V2"
Standard_E2ds_v4,,,2.0,16.0,,0.144,0.02016,eastus2,"V1,V2"
Standard_E2ds_v4,,,2.0,16.0,,0.144,0.02016,westus2,"V1,V2"
Standard_E2ds_v4,,,2.0,16.0,,0.187,0.022627,southcentralus,"V1,V2"
Standard_E2ds_v4,,,2.0,16.0,,0.163,0.019723,centralus,"V1,V2"
Standard_E2ds_v4,,,2.0,16.0,,0.173,0.02422,westcentralus,"V1,V2"
Standard_E2ds_v5,,,2.0,16.0,,0.162,0.019602,westus,"V1,V2"
Standard_E2ds_v5,,,2.0,16.0,,0.144,0.02016,westus2,"V1,V2"
Standard_E2ds_v5,,,2.0,16.0,,0.163,0.019723,centralus,"V1,V2"
Standard_E2ds_v5,,,2.0,16.0,,0.173,0.02422,westcentralus,"V1,V2"
Standard_E2ds_v5,,,2.0,16.0,,0.144,0.017424,eastus,"V1,V2"
Standard_E2ds_v5,,,2.0,16.0,,0.144,0.02016,northcentralus,"V1,V2"
Standard_E2ds_v5,,,2.0,16.0,,0.144,0.017424,westus3,"V1,V2"
Standard_E2ds_v5,,,2.0,16.0,,0.144,0.02016,eastus2,"V1,V2"
Standard_E2ds_v5,,,2.0,16.0,,0.173,0.02268,southcentralus,"V1,V2"
Standard_E2s_v3,,,2.0,16.0,,0.146,0.017666,southcentralus,"V1,V2"
Standard_E2s_v3,,,2.0,16.0,,0.148,0.017908,westus,"V1,V2"
Standard_E2s_v3,,,2.0,16.0,,0.146,0.017666,centralus,"V1,V2"
Standard_E2s_v3,,,2.0,16.0,,0.133,0.01862,eastus2,"V1,V2"
Standard_E2s_v3,,,2.0,16.0,,0.126,0.01764,westus2,"V1,V2"
Standard_E2s_v3,,,2.0,16.0,,0.126,0.015246,westus3,"V1,V2"
Standard_E2s_v3,,,2.0,16.0,,0.126,0.01764,northcentralus,"V1,V2"
Standard_E2s_v3,,,2.0,16.0,,0.146,0.02044,westcentralus,"V1,V2"
Standard_E2s_v3,,,2.0,16.0,,0.126,0.015246,eastus,"V1,V2"
Standard_E32_v3,,,32.0,256.0,,2.333,0.32662,westcentralus,V1
Standard_E32_v3,,,32.0,256.0,,2.334,0.282414,centralus,V1
Standard_E32_v3,,,32.0,256.0,,2.24,0.27104,westus,V1
Standard_E32_v3,,,32.0,256.0,,2.333,0.282293,southcentralus,V1
Standard_E32_v3,,,32.0,256.0,,2.016,0.243936,eastus,V1
