InstanceType,AcceleratorName,AcceleratorCount,vCPUs,MemoryGiB,Price,Region,GpuInfo,SpotPrice
epyc-rome-rtx-a6000_8x1v4gb,RTXA6000,1.0,4,8,0.815600,no-luster-1,"{'Gpus': [{'Name': 'RTXA6000', 'Manufacturer': 'NVIDIA', 'Count': '1.0', 'MemoryInfo': {'SizeInMiB': 49152}}], 'TotalGpuMemoryInMiB': 49152}",
ice-lake-a40_8x1v4gb,A40,1.0,4,8,0.826800,se-stockholm-1,"{'Gpus': [{'Name': 'A40', 'Manufacturer': 'NVIDIA', 'Count': '1.0', 'MemoryInfo': {'SizeInMiB': 49152}}], 'TotalGpuMemoryInMiB': 49152}",
intel-broadwell-v100_8x1v4gb,V100,1.0,4,8,1.026800,us-santaclara-1,"{'Gpus': [{'Name': 'V100', 'Manufacturer': 'NVIDIA', 'Count': '1.0', 'MemoryInfo': {'SizeInMiB': 16384}}], 'TotalGpuMemoryInMiB': 16384}",
intel-broadwell-v100_8x1v4gb,V100,1.0,4,8,1.030000,us-newyork-1,"{'Gpus': [{'Name': 'V100', 'Manufacturer': 'NVIDIA', 'Count': '1.0', 'MemoryInfo': {'SizeInMiB': 16384}}], 'TotalGpuMemoryInMiB': 16384}",
epyc-milan-rtx-a4000_16x2v8gb,RTXA4000,2.0,8,16,0.673600,se-smedjebacken-1,"{'Gpus': [{'Name': 'RTXA4000', 'Manufacturer': 'NVIDIA', 'Count': '2.0', 'MemoryInfo': {'SizeInMiB': 16384}}], 'TotalGpuMemoryInMiB': 32768}",
sky-lake-a4500_16x2v8gb,RTXA4500,2.0,8,16,0.990400,gb-london-1,"{'Gpus': [{'Name': 'RTXA4500', 'Manufacturer': 'NVIDIA', 'Count': '2.0', 'MemoryInfo': {'SizeInMiB': 20480}}], 'TotalGpuMemoryInMiB': 40960}",
epyc-milan-rtx-a5000_16x2v8gb,RTXA5000,2.0,8,16,1.173600,se-smedjebacken-1,"{'Gpus': [{'Name': 'RTXA5000', 'Manufacturer': 'NVIDIA', 'Count': '2.0', 'MemoryInfo': {'SizeInMiB': 24576}}], 'TotalGpuMemoryInMiB': 49152}",
epyc-rome-rtx-a6000_16x2v8gb,RTXA6000,2.0,8,16,1.631200,no-luster-1,"{'Gpus': [{'Name': 'RTXA6000', 'Manufacturer': 'NVIDIA', 'Count': '2.0', 'MemoryInfo': {'SizeInMiB': 49152}}], 'TotalGpuMemoryInMiB': 98304}",
ice-lake-a40_16x2v8gb,A40,2.0,8,16,1.653600,se-stockholm-1,"{'Gpus': [{'Name': 'A40', 'Manufacturer': 'NVIDIA', 'Count': '2.0', 'MemoryInfo': {'SizeInMiB': 49152}}], 'TotalGpuMemoryInMiB': 98304}",
intel-broadwell-v100_16x2v8gb,V100,2.0,8,16,2.053600,us-santaclara-1,"{'Gpus': [{'Name': 'V100', 'Manufacturer': 'NVIDIA', 'Count': '2.0', 'MemoryInfo': {'SizeInMiB': 16384}}], 'TotalGpuMemoryInMiB': 32768}",
intel-broadwell-v100_16x2v8gb,V100,2.0,8,16,2.060000,us-newyork-1,"{'Gpus': [{'Name': 'V100', 'Manufacturer': 'NVIDIA', 'Count': '2.0', 'MemoryInfo': {'SizeInMiB': 16384}}], 'TotalGpuMemoryInMiB': 32768}",
epyc-milan-rtx-a4000_32x2v16gb,RTXA4000,2.0,16,32,0.747200,se-smedjebacken-1,"{'Gpus': [{'Name': 'RTXA4000', 'Manufacturer': 'NVIDIA', 'Count': '2.0', 'MemoryInfo': {'SizeInMiB': 16384}}], 'TotalGpuMemoryInMiB': 32768}",
sky-lake-a4500_32x2v16gb,RTXA4500,2.0,16,32,1.060800,gb-london-1,"{'Gpus': [{'Name': 'RTXA4500', 'Manufacturer': 'NVIDIA', 'Count': '2.0', 'MemoryInfo': {'SizeInMiB': 20480}}], 'TotalGpuMemoryInMiB': 40960}",
epyc-milan-rtx-a5000_32x2v16gb,RTXA5000,2.0,16,32,1.247200,se-smedjebacken-1,"{'Gpus': [{'Name': 'RTXA5000', 'Manufacturer': 'NVIDIA', 'Count': '2.0', 'MemoryInfo': {'SizeInMiB': 24576}}], 'TotalGpuMemoryInMiB': 49152}",
epyc-rome-rtx-a6000_32x2v16gb,RTXA6000,2.0,16,32,1.702400,no-luster-1,"{'Gpus': [{'Name': 'RTXA6000', 'Manufacturer': 'NVIDIA', 'Count': '2.0', 'MemoryInfo': {'SizeInMiB': 49152}}], 'TotalGpuMemoryInMiB': 98304}",
ice-lake-a40_32x2v16gb,A40,2.0,16,32,1.727200,se-stockholm-1,"{'Gpus': [{'Name': 'A40', 'Manufacturer': 'NVIDIA', 'Count': '2.0', 'MemoryInfo': {'SizeInMiB': 49152}}], 'TotalGpuMemoryInMiB': 98304}",
intel-broadwell-v100_32x2v16gb,V100,2.0,16,32,2.127200,us-santaclara-1,"{'Gpus': [{'Name': 'V100', 'Manufacturer': 'NVIDIA', 'Count': '2.0', 'MemoryInfo': {'SizeInMiB': 16384}}], 'TotalGpuMemoryInMiB': 32768}",
intel-broadwell-v100_32x2v16gb,V100,2.0,16,32,2.140000,us-newyork-1,"{'Gpus': [{'Name': 'V100', 'Manufacturer': 'NVIDIA', 'Count': '2.0', 'MemoryInfo': {'SizeInMiB': 16384}}], 'TotalGpuMemoryInMiB': 32768}",
ice-lake-a40_64x4v32gb,A40,4.0,32,64,3.454400,se-stockholm-1,"{'Gpus': [{'Name': 'A40', 'Manufacturer': 'NVIDIA', 'Count': '4.0', 'MemoryInfo': {'SizeInMiB': 49152}}], 'TotalGpuMemoryInMiB': 196608}",
intel-broadwell-v100_64x4v32gb,V100,4.0,32,64,4.254400,us-santaclara-1,"{'Gpus': [{'Name': 'V100', 'Manufacturer': 'NVIDIA', 'Count': '4.0', 'MemoryInfo': {'SizeInMiB': 16384}}], 'TotalGpuMemoryInMiB': 65536}",
intel-broadwell-v100_64x4v32gb,V100,4.0,32,64,4.280000,us-newyork-1,"{'Gpus': [{'Name': 'V100', 'Manufacturer': 'NVIDIA', 'Count': '4.0', 'MemoryInfo': {'SizeInMiB': 16384}}], 'TotalGpuMemoryInMiB': 65536}",
ice-lake-a40_128x8v64gb,A40,8.0,64,128,6.908800,se-stockholm-1,"{'Gpus': [{'Name': 'A40', 'Manufacturer': 'NVIDIA', 'Count': '8.0', 'MemoryInfo': {'SizeInMiB': 49152}}], 'TotalGpuMemoryInMiB': 393216}",
intel-broadwell-v100_128x8v64gb,V100,8.0,64,128,8.508800,us-santaclara-1,"{'Gpus': [{'Name': 'V100', 'Manufacturer': 'NVIDIA', 'Count': '8.0', 'MemoryInfo': {'SizeInMiB': 16384}}], 'TotalGpuMemoryInMiB': 131072}",
intel-broadwell-v100_128x8v64gb,V100,8.0,64,128,8.560000,us-newyork-1,"{'Gpus': [{'Name': 'V100', 'Manufacturer': 'NVIDIA', 'Count': '8.0', 'MemoryInfo': {'SizeInMiB': 16384}}], 'TotalGpuMemoryInMiB': 131072}",
ice-lake-a40_192x8v96gb,A40,8.0,96,192,7.203200,se-stockholm-1,"{'Gpus': [{'Name': 'A40', 'Manufacturer': 'NVIDIA', 'Count': '8.0', 'MemoryInfo': {'SizeInMiB': 49152}}], 'TotalGpuMemoryInMiB': 393216}",
intel-broadwell-v100_192x8v96gb,V100,8.0,96,192,8.803200,us-santaclara-1,"{'Gpus': [{'Name': 'V100', 'Manufacturer': 'NVIDIA', 'Count': '8.0', 'MemoryInfo': {'SizeInMiB': 16384}}], 'TotalGpuMemoryInMiB': 131072}",
intel-broadwell-v100_192x8v96gb,V100,8.0,96,192,8.880000,us-newyork-1,"{'Gpus': [{'Name': 'V100', 'Manufacturer': 'NVIDIA', 'Count': '8.0', 'MemoryInfo': {'SizeInMiB': 16384}}], 'TotalGpuMemoryInMiB': 131072}",
ice-lake-a40_96x4v48gb,A40,4.0,48,96,3.601600,se-stockholm-1,"{'Gpus': [{'Name': 'A40', 'Manufacturer': 'NVIDIA', 'Count': '4.0', 'MemoryInfo': {'SizeInMiB': 49152}}], 'TotalGpuMemoryInMiB': 196608}",
intel-broadwell-v100_96x4v48gb,V100,4.0,48,96,4.401600,us-santaclara-1,"{'Gpus': [{'Name': 'V100', 'Manufacturer': 'NVIDIA', 'Count': '4.0', 'MemoryInfo': {'SizeInMiB': 16384}}], 'TotalGpuMemoryInMiB': 65536}",
intel-broadwell-v100_96x4v48gb,V100,4.0,48,96,4.440000,us-newyork-1,"{'Gpus': [{'Name': 'V100', 'Manufacturer': 'NVIDIA', 'Count': '4.0', 'MemoryInfo': {'SizeInMiB': 16384}}], 'TotalGpuMemoryInMiB': 65536}",
epyc-milan-rtx-a4000_48x2v24gb,RTXA4000,2.0,24,48,0.820800,se-smedjebacken-1,"{'Gpus': [{'Name': 'RTXA4000', 'Manufacturer': 'NVIDIA', 'Count': '2.0', 'MemoryInfo': {'SizeInMiB': 16384}}], 'TotalGpuMemoryInMiB': 32768}",
sky-lake-a4500_48x2v24gb,RTXA4500,2.0,24,48,1.131200,gb-london-1,"{'Gpus': [{'Name': 'RTXA4500', 'Manufacturer': 'NVIDIA', 'Count': '2.0', 'MemoryInfo': {'SizeInMiB': 20480}}], 'TotalGpuMemoryInMiB': 40960}",
epyc-milan-rtx-a5000_48x2v24gb,RTXA5000,2.0,24,48,1.320800,se-smedjebacken-1,"{'Gpus': [{'Name': 'RTXA5000', 'Manufacturer': 'NVIDIA', 'Count': '2.0', 'MemoryInfo': {'SizeInMiB': 24576}}], 'TotalGpuMemoryInMiB': 49152}",
epyc-rome-rtx-a6000_48x2v24gb,RTXA6000,2.0,24,48,1.773600,no-luster-1,"{'Gpus': [{'Name': 'RTXA6000', 'Manufacturer': 'NVIDIA', 'Count': '2.0', 'MemoryInfo': {'SizeInMiB': 49152}}], 'TotalGpuMemoryInMiB': 98304}",
ice-lake-a40_48x2v24gb,A40,2.0,24,48,1.800800,se-stockholm-1,"{'Gpus': [{'Name': 'A40', 'Manufacturer': 'NVIDIA', 'Count': '2.0', 'MemoryInfo': {'SizeInMiB': 49152}}], 'TotalGpuMemoryInMiB': 98304}",
intel-broadwell-v100_48x2v24gb,V100,2.0,24,48,2.200800,us-santaclara-1,"{'Gpus': [{'Name': 'V100', 'Manufacturer': 'NVIDIA', 'Count': '2.0', 'MemoryInfo': {'SizeInMiB': 16384}}], 'TotalGpuMemoryInMiB': 32768}",
intel-broadwell-v100_48x2v24gb,V100,2.0,24,48,2.220000,us-newyork-1,"{'Gpus': [{'Name': 'V100', 'Manufacturer': 'NVIDIA', 'Count': '2.0', 'MemoryInfo': {'SizeInMiB': 16384}}], 'TotalGpuMemoryInMiB': 32768}",
intel-broadwell-rtx-3080_24x1v12gb,RTX3080,1.0,12,24,0.143200,ca-montreal-1,"{'Gpus': [{'Name': 'RTX3080', 'Manufacturer': 'NVIDIA', 'Count': '1.0', 'MemoryInfo': {'SizeInMiB': 12288}}], 'TotalGpuMemoryInMiB': 12288}",
epyc-rome-rtx-a4000_24x1v12gb,RTXA4000,1.0,12,24,0.396800,no-luster-1,"{'Gpus': [{'Name': 'RTXA4000', 'Manufacturer': 'NVIDIA', 'Count': '1.0', 'MemoryInfo': {'SizeInMiB': 16384}}], 'TotalGpuMemoryInMiB': 16384}",
epyc-milan-rtx-a4000_24x1v12gb,RTXA4000,1.0,12,24,0.410400,se-smedjebacken-1,"{'Gpus': [{'Name': 'RTXA4000', 'Manufacturer': 'NVIDIA', 'Count': '1.0', 'MemoryInfo': {'SizeInMiB': 16384}}], 'TotalGpuMemoryInMiB': 16384}",
sky-lake-a4500_24x1v12gb,RTXA4500,1.0,12,24,0.565600,gb-london-1,"{'Gpus': [{'Name': 'RTXA4500', 'Manufacturer': 'NVIDIA', 'Count': '1.0', 'MemoryInfo': {'SizeInMiB': 20480}}], 'TotalGpuMemoryInMiB': 20480}",
epyc-milan-rtx-a5000_24x1v12gb,RTXA5000,1.0,12,24,0.660400,se-smedjebacken-1,"{'Gpus': [{'Name': 'RTXA5000', 'Manufacturer': 'NVIDIA', 'Count': '1.0', 'MemoryInfo': {'SizeInMiB': 24576}}], 'TotalGpuMemoryInMiB': 24576}",
epyc-rome-rtx-a6000_24x1v12gb,RTXA6000,1.0,12,24,0.886800,no-luster-1,"{'Gpus': [{'Name': 'RTXA6000', 'Manufacturer': 'NVIDIA', 'Count': '1.0', 'MemoryInfo': {'SizeInMiB': 49152}}], 'TotalGpuMemoryInMiB': 49152}",
ice-lake-a40_24x1v12gb,A40,1.0,12,24,0.900400,se-stockholm-1,"{'Gpus': [{'Name': 'A40', 'Manufacturer': 'NVIDIA', 'Count': '1.0', 'MemoryInfo': {'SizeInMiB': 49152}}], 'TotalGpuMemoryInMiB': 49152}",
intel-broadwell-v100_24x1v12gb,V100,1.0,12,24,1.100400,us-santaclara-1,"{'Gpus': [{'Name': 'V100', 'Manufacturer': 'NVIDIA', 'Count': '1.0', 'MemoryInfo': {'SizeInMiB': 16384}}], 'TotalGpuMemoryInMiB': 16384}",
intel-broadwell-v100_24x1v12gb,V100,1.0,12,24,1.110000,us-newyork-1,"{'Gpus': [{'Name': 'V100', 'Manufacturer': 'NVIDIA', 'Count': '1.0', 'MemoryInfo': {'SizeInMiB': 16384}}], 'TotalGpuMemoryInMiB': 16384}",
epyc-milan-rtx-a4000_96x2v48gb,RTXA4000,2.0,48,96,1.041600,se-smedjebacken-1,"{'Gpus': [{'Name': 'RTXA4000', 'Manufacturer': 'NVIDIA', 'Count': '2.0', 'MemoryInfo': {'SizeInMiB': 16384}}], 'TotalGpuMemoryInMiB': 32768}",
sky-lake-a4500_96x2v48gb,RTXA4500,2.0,48,96,1.342400,gb-london-1,"{'Gpus': [{'Name': 'RTXA4500', 'Manufacturer': 'NVIDIA', 'Count': '2.0', 'MemoryInfo': {'SizeInMiB': 20480}}], 'TotalGpuMemoryInMiB': 40960}",
epyc-milan-rtx-a5000_96x2v48gb,RTXA5000,2.0,48,96,1.541600,se-smedjebacken-1,"{'Gpus': [{'Name': 'RTXA5000', 'Manufacturer': 'NVIDIA', 'Count': '2.0', 'MemoryInfo': {'SizeInMiB': 24576}}], 'TotalGpuMemoryInMiB': 49152}",
epyc-rome-rtx-a6000_96x2v48gb,RTXA6000,2.0,48,96,1.987200,no-luster-1,"{'Gpus': [{'Name': 'RTXA6000', 'Manufacturer': 'NVIDIA', 'Count': '2.0', 'MemoryInfo': {'SizeInMiB': 49152}}], 'TotalGpuMemoryInMiB': 98304}",
intel-broadwell-rtx-3080_48x1v24gb,RTX3080,1.0,24,48,0.216400,ca-montreal-1,"{'Gpus': [{'Name': 'RTX3080', 'Manufacturer': 'NVIDIA', 'Count': '1.0', 'MemoryInfo': {'SizeInMiB': 12288}}], 'TotalGpuMemoryInMiB': 12288}",
epyc-milan-rtx-a4000_48x1v24gb,RTXA4000,1.0,24,48,0.520800,se-smedjebacken-1,"{'Gpus': [{'Name': 'RTXA4000', 'Manufacturer': 'NVIDIA', 'Count': '1.0', 'MemoryInfo': {'SizeInMiB': 16384}}], 'TotalGpuMemoryInMiB': 16384}",
sky-lake-a4500_48x1v24gb,RTXA4500,1.0,24,48,0.671200,gb-london-1,"{'Gpus': [{'Name': 'RTXA4500', 'Manufacturer': 'NVIDIA', 'Count': '1.0', 'MemoryInfo': {'SizeInMiB': 20480}}], 'TotalGpuMemoryInMiB': 20480}",
epyc-milan-rtx-a5000_48x1v24gb,RTXA5000,1.0,24,48,0.770800,se-smedjebacken-1,"{'Gpus': [{'Name': 'RTXA5000', 'Manufacturer': 'NVIDIA', 'Count': '1.0', 'MemoryInfo': {'SizeInMiB': 24576}}], 'TotalGpuMemoryInMiB': 24576}",
epyc-rome-rtx-a6000_48x1v24gb,RTXA6000,1.0,24,48,0.993600,no-luster-1,"{'Gpus': [{'Name': 'RTXA6000', 'Manufacturer': 'NVIDIA', 'Count': '1.0', 'MemoryInfo': {'SizeInMiB': 49152}}], 'TotalGpuMemoryInMiB': 49152}",
