InstanceType,vCPUs,MemoryGiB,AcceleratorName,AcceleratorCount,GpuInfo,Region,AvailabilityZone,Price,SpotPrice
c2d-standard-2,2.0,8.0,,,,us-west1,us-west1-b,0.0908,0.02521
c2d-standard-2,2.0,8.0,,,,us-west1,us-west1-c,0.0908,0.02521
c2d-standard-2,2.0,8.0,,,,us-west2,us-west2-a,0.10915,0.02164
c2d-standard-2,2.0,8.0,,,,us-west2,us-west2-c,0.10915,0.02164
c2d-standard-2,2.0,8.0,,,,us-west3,us-west3-c,0.10915,0.02146
c2d-standard-2,2.0,8.0,,,,us-west4,us-west4-a,0.10226,0.01595
c2d-standard-2,2.0,8.0,,,,us-west4,us-west4-b,0.10226,0.01595
c2d-standard-2,2.0,8.0,,,,us-west4,us-west4-c,0.10226,0.01595
c2d-standard-32,32.0,128.0,,,,africa-south1,africa-south1-a,1.59958,0.32749
c2d-standard-32,32.0,128.0,,,,africa-south1,africa-south1-b,1.59958,0.32749
c2d-standard-32,32.0,128.0,,,,africa-south1,africa-south1-c,1.59958,0.32749
c2d-standard-32,32.0,128.0,,,,asia-east1,asia-east1-a,1.68214,0.40883
c2d-standard-32,32.0,128.0,,,,asia-east1,asia-east1-b,1.68214,0.40883
c2d-standard-32,32.0,128.0,,,,asia-east1,asia-east1-c,1.68214,0.40883
c2d-standard-32,32.0,128.0,,,,asia-east2,asia-east2-c,2.03222,0.34893
c2d-standard-32,32.0,128.0,,,,asia-northeast1,asia-northeast1-b,1.8656,0.54938
c2d-standard-32,32.0,128.0,,,,asia-northeast1,asia-northeast1-c,1.8656,0.54938
c2d-standard-32,32.0,128.0,,,,asia-northeast2,asia-northeast2-a,1.8656,0.19424
c2d-standard-32,32.0,128.0,,,,asia-northeast2,asia-northeast2-b,1.8656,0.19424
c2d-standard-32,32.0,128.0,,,,asia-northeast2,asia-northeast2-c,1.8656,0.19424
c2d-standard-32,32.0,128.0,,,,asia-northeast3,asia-northeast3-a,1.8656,0.23475
c2d-standard-32,32.0,128.0,,,,asia-northeast3,asia-northeast3-b,1.8656,0.23475
c2d-standard-32,32.0,128.0,,,,asia-northeast3,asia-northeast3-c,1.8656,0.23475
c2d-standard-32,32.0,128.0,,,,asia-south1,asia-south1-a,0.95885,0.40352
c2d-standard-32,32.0,128.0,,,,asia-south1,asia-south1-b,0.95885,0.40352
c2d-standard-32,32.0,128.0,,,,asia-south1,asia-south1-c,0.95885,0.40352
c2d-standard-32,32.0,128.0,,,,asia-south2,asia-south2-a,1.7449,0.25581
c2d-standard-32,32.0,128.0,,,,asia-south2,asia-south2-b,1.7449,0.25581
c2d-standard-32,32.0,128.0,,,,asia-southeast1,asia-southeast1-a,1.79222,0.55482
c2d-standard-32,32.0,128.0,,,,asia-southeast1,asia-southeast1-b,1.79222,0.55482
c2d-standard-32,32.0,128.0,,,,asia-southeast1,asia-southeast1-c,1.79222,0.55482
c2d-standard-32,32.0,128.0,,,,australia-southeast1,australia-southeast1-a,2.06208,0.4057
c2d-standard-32,32.0,128.0,,,,australia-southeast2,australia-southeast2-a,2.06208,0.20371
c2d-standard-32,32.0,128.0,,,,europe-central2,europe-central2-a,1.7591,0.22573
c2d-standard-32,32.0,128.0,,,,europe-central2,europe-central2-b,1.7591,0.22573
c2d-standard-32,32.0,128.0,,,,europe-southwest1,europe-southwest1-b,1.71427,0.21011
c2d-standard-32,32.0,128.0,,,,europe-west1,europe-west1-b,1.59958,0.19661
c2d-standard-32,32.0,128.0,,,,europe-west1,europe-west1-c,1.59958,0.19661
c2d-standard-32,32.0,128.0,,,,europe-west1,europe-west1-d,1.59958,0.19661
c2d-standard-32,32.0,128.0,,,,europe-west12,europe-west12-b,1.87407,0.16864
c2d-standard-32,32.0,128.0,,,,europe-west2,europe-west2-a,1.87162,0.57254
c2d-standard-32,32.0,128.0,,,,europe-west2,europe-west2-b,1.87162,0.57254
c2d-standard-32,32.0,128.0,,,,europe-west2,europe-west2-c,1.87162,0.57254
c2d-standard-32,32.0,128.0,,,,europe-west3,europe-west3-a,1.87162,0.47136
c2d-standard-32,32.0,128.0,,,,europe-west3,europe-west3-b,1.87162,0.47136
c2d-standard-32,32.0,128.0,,,,europe-west3,europe-west3-c,1.87162,0.47136
c2d-standard-32,32.0,128.0,,,,europe-west4,europe-west4-a,1.59958,0.50982
c2d-standard-32,32.0,128.0,,,,europe-west4,europe-west4-b,1.59958,0.50982
c2d-standard-32,32.0,128.0,,,,europe-west4,europe-west4-c,1.59958,0.50982
c2d-standard-32,32.0,128.0,,,,me-central2,me-central2-b,2.32443,0.21133
c2d-standard-32,32.0,128.0,,,,me-west1,me-west1-c,1.59804,0.39603
c2d-standard-32,32.0,128.0,,,,northamerica-northeast1,northamerica-northeast1-a,1.59958,0.38938
c2d-standard-32,32.0,128.0,,,,northamerica-northeast1,northamerica-northeast1-c,1.59958,0.38938
c2d-standard-32,32.0,128.0,,,,northamerica-northeast2,northamerica-northeast2-b,1.59958,0.27827
c2d-standard-32,32.0,128.0,,,,northamerica-northeast2,northamerica-northeast2-c,1.59958,0.27827
c2d-standard-32,32.0,128.0,,,,southamerica-east1,southamerica-east1-a,2.30675,0.37862
c2d-standard-32,32.0,128.0,,,,southamerica-east1,southamerica-east1-b,2.30675,0.37862
c2d-standard-32,32.0,128.0,,,,southamerica-east1,southamerica-east1-c,2.30675,0.37862
c2d-standard-32,32.0,128.0,,,,us-central1,us-central1-a,1.45277,0.40333
c2d-standard-32,32.0,128.0,,,,us-central1,us-central1-b,1.45277,0.40333
c2d-standard-32,32.0,128.0,,,,us-central1,us-central1-c,1.45277,0.40333
c2d-standard-32,32.0,128.0,,,,us-central1,us-central1-f,1.45277,0.40333
c2d-standard-32,32.0,128.0,,,,us-east1,us-east1-b,1.45277,0.40333
c2d-standard-32,32.0,128.0,,,,us-east1,us-east1-c,1.45277,0.40333
c2d-standard-32,32.0,128.0,,,,us-east1,us-east1-d,1.45277,0.40333
c2d-standard-32,32.0,128.0,,,,us-east4,us-east4-a,1.6361,0.43488
c2d-standard-32,32.0,128.0,,,,us-east4,us-east4-b,1.6361,0.43488
c2d-standard-32,32.0,128.0,,,,us-east4,us-east4-c,1.6361,0.43488
c2d-standard-32,32.0,128.0,,,,us-west1,us-west1-a,1.45277,0.40333
c2d-standard-32,32.0,128.0,,,,us-west1,us-west1-b,1.45277,0.40333
c2d-standard-32,32.0,128.0,,,,us-west1,us-west1-c,1.45277,0.40333
c2d-standard-32,32.0,128.0,,,,us-west2,us-west2-a,1.74634,0.34618
c2d-standard-32,32.0,128.0,,,,us-west2,us-west2-c,1.74634,0.34618
c2d-standard-32,32.0,128.0,,,,us-west3,us-west3-c,1.74634,0.34336
c2d-standard-32,32.0,128.0,,,,us-west4,us-west4-a,1.6361,0.25517
c2d-standard-32,32.0,128.0,,,,us-west4,us-west4-b,1.6361,0.25517
c2d-standard-32,32.0,128.0,,,,us-west4,us-west4-c,1.6361,0.25517
c2d-standard-4,4.0,16.0,,,,africa-south1,africa-south1-a,0.19995,0.04094
c2d-standard-4,4.0,16.0,,,,africa-south1,africa-south1-b,0.19995,0.04094
c2d-standard-4,4.0,16.0,,,,africa-south1,africa-south1-c,0.19995,0.04094
c2d-standard-4,4.0,16.0,,,,asia-east1,asia-east1-a,0.21027,0.0511
c2d-standard-4,4.0,16.0,,,,asia-east1,asia-east1-b,0.21027,0.0511
c2d-standard-4,4.0,16.0,,,,asia-east1,asia-east1-c,0.21027,0.0511
c2d-standard-4,4.0,16.0,,,,asia-east2,asia-east2-c,0.25403,0.04362
c2d-standard-4,4.0,16.0,,,,asia-northeast1,asia-northeast1-b,0.2332,0.06867
c2d-standard-4,4.0,16.0,,,,asia-northeast1,asia-northeast1-c,0.2332,0.06867
c2d-standard-4,4.0,16.0,,,,asia-northeast2,asia-northeast2-a,0.2332,0.02428
c2d-standard-4,4.0,16.0,,,,asia-northeast2,asia-northeast2-b,0.2332,0.02428
c2d-standard-4,4.0,16.0,,,,asia-northeast2,asia-northeast2-c,0.2332,0.02428
c2d-standard-4,4.0,16.0,,,,asia-northeast3,asia-northeast3-a,0.2332,0.02934
c2d-standard-4,4.0,16.0,,,,asia-northeast3,asia-northeast3-b,0.2332,0.02934
c2d-standard-4,4.0,16.0,,,,asia-northeast3,asia-northeast3-c,0.2332,0.02934
c2d-standard-4,4.0,16.0,,,,asia-south1,asia-south1-a,0.11986,0.05044
c2d-standard-4,4.0,16.0,,,,asia-south1,asia-south1-b,0.11986,0.05044
c2d-standard-4,4.0,16.0,,,,asia-south1,asia-south1-c,0.11986,0.05044
c2d-standard-4,4.0,16.0,,,,asia-south2,asia-south2-a,0.21811,0.03198
c2d-standard-4,4.0,16.0,,,,asia-south2,asia-south2-b,0.21811,0.03198
c2d-standard-4,4.0,16.0,,,,asia-southeast1,asia-southeast1-a,0.22403,0.06935
c2d-standard-4,4.0,16.0,,,,asia-southeast1,asia-southeast1-b,0.22403,0.06935
c2d-standard-4,4.0,16.0,,,,asia-southeast1,asia-southeast1-c,0.22403,0.06935
c2d-standard-4,4.0,16.0,,,,australia-southeast1,australia-southeast1-a,0.25776,0.05071
c2d-standard-4,4.0,16.0,,,,australia-southeast2,australia-southeast2-a,0.25776,0.02546
c2d-standard-4,4.0,16.0,,,,europe-central2,europe-central2-a,0.21989,0.02822
c2d-standard-4,4.0,16.0,,,,europe-central2,europe-central2-b,0.21989,0.02822
c2d-standard-4,4.0,16.0,,,,europe-southwest1,europe-southwest1-b,0.21428,0.02626
c2d-standard-4,4.0,16.0,,,,europe-west1,europe-west1-b,0.19995,0.02458
c2d-standard-4,4.0,16.0,,,,europe-west1,europe-west1-c,0.19995,0.02458
c2d-standard-4,4.0,16.0,,,,europe-west1,europe-west1-d,0.19995,0.02458
c2d-standard-4,4.0,16.0,,,,europe-west12,europe-west12-b,0.23426,0.02108
c2d-standard-4,4.0,16.0,,,,europe-west2,europe-west2-a,0.23395,0.07157
c2d-standard-4,4.0,16.0,,,,europe-west2,europe-west2-b,0.23395,0.07157
c2d-standard-4,4.0,16.0,,,,europe-west2,europe-west2-c,0.23395,0.07157
c2d-standard-4,4.0,16.0,,,,europe-west3,europe-west3-a,0.23395,0.05892
c2d-standard-4,4.0,16.0,,,,europe-west3,europe-west3-b,0.23395,0.05892
c2d-standard-4,4.0,16.0,,,,europe-west3,europe-west3-c,0.23395,0.05892
c2d-standard-4,4.0,16.0,,,,europe-west4,europe-west4-a,0.19995,0.06373
c2d-standard-4,4.0,16.0,,,,europe-west4,europe-west4-b,0.19995,0.06373
c2d-standard-4,4.0,16.0,,,,europe-west4,europe-west4-c,0.19995,0.06373
c2d-standard-4,4.0,16.0,,,,me-central2,me-central2-b,0.29055,0.02642
c2d-standard-4,4.0,16.0,,,,me-west1,me-west1-c,0.19976,0.0495
c2d-standard-4,4.0,16.0,,,,northamerica-northeast1,northamerica-northeast1-a,0.19995,0.04867
c2d-standard-4,4.0,16.0,,,,northamerica-northeast1,northamerica-northeast1-c,0.19995,0.04867
c2d-standard-4,4.0,16.0,,,,northamerica-northeast2,northamerica-northeast2-b,0.19995,0.03478
c2d-standard-4,4.0,16.0,,,,northamerica-northeast2,northamerica-northeast2-c,0.19995,0.03478
c2d-standard-4,4.0,16.0,,,,southamerica-east1,southamerica-east1-a,0.28834,0.04733
c2d-standard-4,4.0,16.0,,,,southamerica-east1,southamerica-east1-b,0.28834,0.04733
c2d-standard-4,4.0,16.0,,,,southamerica-east1,southamerica-east1-c,0.28834,0.04733
c2d-standard-4,4.0,16.0,,,,us-central1,us-central1-a,0.1816,0.05042
c2d-standard-4,4.0,16.0,,,,us-central1,us-central1-b,0.1816,0.05042
c2d-standard-4,4.0,16.0,,,,us-central1,us-central1-c,0.1816,0.05042
c2d-standard-4,4.0,16.0,,,,us-central1,us-central1-f,0.1816,0.05042
c2d-standard-4,4.0,16.0,,,,us-east1,us-east1-b,0.1816,0.05042
c2d-standard-4,4.0,16.0,,,,us-east1,us-east1-c,0.1816,0.05042
c2d-standard-4,4.0,16.0,,,,us-east1,us-east1-d,0.1816,0.05042
c2d-standard-4,4.0,16.0,,,,us-east4,us-east4-a,0.20451,0.05436
c2d-standard-4,4.0,16.0,,,,us-east4,us-east4-b,0.20451,0.05436
c2d-standard-4,4.0,16.0,,,,us-east4,us-east4-c,0.20451,0.05436
c2d-standard-4,4.0,16.0,,,,us-west1,us-west1-a,0.1816,0.05042
c2d-standard-4,4.0,16.0,,,,us-west1,us-west1-b,0.1816,0.05042
c2d-standard-4,4.0,16.0,,,,us-west1,us-west1-c,0.1816,0.05042
c2d-standard-4,4.0,16.0,,,,us-west2,us-west2-a,0.21829,0.04327
c2d-standard-4,4.0,16.0,,,,us-west2,us-west2-c,0.21829,0.04327
c2d-standard-4,4.0,16.0,,,,us-west3,us-west3-c,0.21829,0.04292
c2d-standard-4,4.0,16.0,,,,us-west4,us-west4-a,0.20451,0.0319
c2d-standard-4,4.0,16.0,,,,us-west4,us-west4-b,0.20451,0.0319
c2d-standard-4,4.0,16.0,,,,us-west4,us-west4-c,0.20451,0.0319
c2d-standard-56,56.0,224.0,,,,africa-south1,africa-south1-a,2.79927,0.5731
c2d-standard-56,56.0,224.0,,,,africa-south1,africa-south1-b,2.79927,0.5731
c2d-standard-56,56.0,224.0,,,,africa-south1,africa-south1-c,2.79927,0.5731
c2d-standard-56,56.0,224.0,,,,asia-east1,asia-east1-a,2.94375,0.71546
c2d-standard-56,56.0,224.0,,,,asia-east1,asia-east1-b,2.94375,0.71546
c2d-standard-56,56.0,224.0,,,,asia-east1,asia-east1-c,2.94375,0.71546
c2d-standard-56,56.0,224.0,,,,asia-east2,asia-east2-c,3.55639,0.61062
c2d-standard-56,56.0,224.0,,,,asia-northeast1,asia-northeast1-b,3.2648,0.96141
c2d-standard-56,56.0,224.0,,,,asia-northeast1,asia-northeast1-c,3.2648,0.96141
c2d-standard-56,56.0,224.0,,,,asia-northeast2,asia-northeast2-a,3.2648,0.33992
c2d-standard-56,56.0,224.0,,,,asia-northeast2,asia-northeast2-b,3.2648,0.33992
c2d-standard-56,56.0,224.0,,,,asia-northeast2,asia-northeast2-c,3.2648,0.33992
c2d-standard-56,56.0,224.0,,,,asia-northeast3,asia-northeast3-a,3.2648,0.41082
c2d-standard-56,56.0,224.0,,,,asia-northeast3,asia-northeast3-b,3.2648,0.41082
c2d-standard-56,56.0,224.0,,,,asia-northeast3,asia-northeast3-c,3.2648,0.41082
c2d-standard-56,56.0,224.0,,,,asia-south1,asia-south1-a,1.67798,0.70616
c2d-standard-56,56.0,224.0,,,,asia-south1,asia-south1-b,1.67798,0.70616
c2d-standard-56,56.0,224.0,,,,asia-south1,asia-south1-c,1.67798,0.70616
c2d-standard-56,56.0,224.0,,,,asia-south2,asia-south2-a,3.05357,0.44766
c2d-standard-56,56.0,224.0,,,,asia-south2,asia-south2-b,3.05357,0.44766
c2d-standard-56,56.0,224.0,,,,asia-southeast1,asia-southeast1-a,3.13639,0.97093
c2d-standard-56,56.0,224.0,,,,asia-southeast1,asia-southeast1-b,3.13639,0.97093
c2d-standard-56,56.0,224.0,,,,asia-southeast1,asia-southeast1-c,3.13639,0.97093
c2d-standard-56,56.0,224.0,,,,australia-southeast1,australia-southeast1-a,3.60864,0.70997
c2d-standard-56,56.0,224.0,,,,australia-southeast2,australia-southeast2-a,3.60864,0.3565
c2d-standard-56,56.0,224.0,,,,europe-central2,europe-central2-a,3.07843,0.39502
c2d-standard-56,56.0,224.0,,,,europe-central2,europe-central2-b,3.07843,0.39502
c2d-standard-56,56.0,224.0,,,,europe-southwest1,europe-southwest1-b,2.99997,0.3677
c2d-standard-56,56.0,224.0,,,,europe-west1,europe-west1-b,2.79927,0.34406
c2d-standard-56,56.0,224.0,,,,europe-west1,europe-west1-c,2.79927,0.34406
c2d-standard-56,56.0,224.0,,,,europe-west1,europe-west1-d,2.79927,0.34406
c2d-standard-56,56.0,224.0,,,,europe-west12,europe-west12-b,3.27962,0.29512
c2d-standard-56,56.0,224.0,,,,europe-west2,europe-west2-a,3.27533,1.00195
c2d-standard-56,56.0,224.0,,,,europe-west2,europe-west2-b,3.27533,1.00195
c2d-standard-56,56.0,224.0,,,,europe-west2,europe-west2-c,3.27533,1.00195
c2d-standard-56,56.0,224.0,,,,europe-west3,europe-west3-a,3.27533,0.82488
c2d-standard-56,56.0,224.0,,,,europe-west3,europe-west3-b,3.27533,0.82488
c2d-standard-56,56.0,224.0,,,,europe-west3,europe-west3-c,3.27533,0.82488
c2d-standard-56,56.0,224.0,,,,europe-west4,europe-west4-a,2.79927,0.89219
c2d-standard-56,56.0,224.0,,,,europe-west4,europe-west4-b,2.79927,0.89219
c2d-standard-56,56.0,224.0,,,,europe-west4,europe-west4-c,2.79927,0.89219
c2d-standard-56,56.0,224.0,,,,me-central2,me-central2-b,4.06775,0.36982
c2d-standard-56,56.0,224.0,,,,me-west1,me-west1-c,2.79658,0.69306
c2d-standard-56,56.0,224.0,,,,northamerica-northeast1,northamerica-northeast1-a,2.79927,0.68141
c2d-standard-56,56.0,224.0,,,,northamerica-northeast1,northamerica-northeast1-c,2.79927,0.68141
c2d-standard-56,56.0,224.0,,,,northamerica-northeast2,northamerica-northeast2-b,2.79927,0.48698
c2d-standard-56,56.0,224.0,,,,northamerica-northeast2,northamerica-northeast2-c,2.79927,0.48698
c2d-standard-56,56.0,224.0,,,,southamerica-east1,southamerica-east1-a,4.03682,0.66259
c2d-standard-56,56.0,224.0,,,,southamerica-east1,southamerica-east1-b,4.03682,0.66259
c2d-standard-56,56.0,224.0,,,,southamerica-east1,southamerica-east1-c,4.03682,0.66259
c2d-standard-56,56.0,224.0,,,,us-central1,us-central1-a,2.54234,0.70582
c2d-standard-56,56.0,224.0,,,,us-central1,us-central1-b,2.54234,0.70582
c2d-standard-56,56.0,224.0,,,,us-central1,us-central1-c,2.54234,0.70582
c2d-standard-56,56.0,224.0,,,,us-central1,us-central1-f,2.54234,0.70582
c2d-standard-56,56.0,224.0,,,,us-east1,us-east1-b,2.54234,0.70582
c2d-standard-56,56.0,224.0,,,,us-east1,us-east1-c,2.54234,0.70582
c2d-standard-56,56.0,224.0,,,,us-east1,us-east1-d,2.54234,0.70582
c2d-standard-56,56.0,224.0,,,,us-east4,us-east4-a,2.86317,0.76104
c2d-standard-56,56.0,224.0,,,,us-east4,us-east4-b,2.86317,0.76104
c2d-standard-56,56.0,224.0,,,,us-east4,us-east4-c,2.86317,0.76104
c2d-standard-56,56.0,224.0,,,,us-west1,us-west1-a,2.54234,0.70582
c2d-standard-56,56.0,224.0,,,,us-west1,us-west1-b,2.54234,0.70582
c2d-standard-56,56.0,224.0,,,,us-west1,us-west1-c,2.54234,0.70582
c2d-standard-56,56.0,224.0,,,,us-west2,us-west2-a,3.05609,0.60581
c2d-standard-56,56.0,224.0,,,,us-west2,us-west2-c,3.05609,0.60581
c2d-standard-56,56.0,224.0,,,,us-west3,us-west3-c,3.05609,0.60088
c2d-standard-56,56.0,224.0,,,,us-west4,us-west4-a,2.86317,0.44654
c2d-standard-56,56.0,224.0,,,,us-west4,us-west4-b,2.86317,0.44654
c2d-standard-56,56.0,224.0,,,,us-west4,us-west4-c,2.86317,0.44654
c2d-standard-8,8.0,32.0,,,,africa-south1,africa-south1-a,0.3999,0.08187
c2d-standard-8,8.0,32.0,,,,africa-south1,africa-south1-b,0.3999,0.08187
c2d-standard-8,8.0,32.0,,,,africa-south1,africa-south1-c,0.3999,0.08187
c2d-standard-8,8.0,32.0,,,,asia-east1,asia-east1-a,0.42054,0.10221
c2d-standard-8,8.0,32.0,,,,asia-east1,asia-east1-b,0.42054,0.10221
c2d-standard-8,8.0,32.0,,,,asia-east1,asia-east1-c,0.42054,0.10221
c2d-standard-8,8.0,32.0,,,,asia-east2,asia-east2-c,0.50806,0.08723
c2d-standard-8,8.0,32.0,,,,asia-northeast1,asia-northeast1-b,0.4664,0.13734
c2d-standard-8,8.0,32.0,,,,asia-northeast1,asia-northeast1-c,0.4664,0.13734
c2d-standard-8,8.0,32.0,,,,asia-northeast2,asia-northeast2-a,0.4664,0.04856
c2d-standard-8,8.0,32.0,,,,asia-northeast2,asia-northeast2-b,0.4664,0.04856
c2d-standard-8,8.0,32.0,,,,asia-northeast2,asia-northeast2-c,0.4664,0.04856
c2d-standard-8,8.0,32.0,,,,asia-northeast3,asia-northeast3-a,0.4664,0.05869
c2d-standard-8,8.0,32.0,,,,asia-northeast3,asia-northeast3-b,0.4664,0.05869
c2d-standard-8,8.0,32.0,,,,asia-northeast3,asia-northeast3-c,0.4664,0.05869
c2d-standard-8,8.0,32.0,,,,asia-south1,asia-south1-a,0.23971,0.10088
c2d-standard-8,8.0,32.0,,,,asia-south1,asia-south1-b,0.23971,0.10088
c2d-standard-8,8.0,32.0,,,,asia-south1,asia-south1-c,0.23971,0.10088
c2d-standard-8,8.0,32.0,,,,asia-south2,asia-south2-a,0.43622,0.06395
c2d-standard-8,8.0,32.0,,,,asia-south2,asia-south2-b,0.43622,0.06395
c2d-standard-8,8.0,32.0,,,,asia-southeast1,asia-southeast1-a,0.44806,0.1387
c2d-standard-8,8.0,32.0,,,,asia-southeast1,asia-southeast1-b,0.44806,0.1387
c2d-standard-8,8.0,32.0,,,,asia-southeast1,asia-southeast1-c,0.44806,0.1387
c2d-standard-8,8.0,32.0,,,,australia-southeast1,australia-southeast1-a,0.51552,0.10142
c2d-standard-8,8.0,32.0,,,,australia-southeast2,australia-southeast2-a,0.51552,0.05093
c2d-standard-8,8.0,32.0,,,,europe-central2,europe-central2-a,0.43978,0.05643
c2d-standard-8,8.0,32.0,,,,europe-central2,europe-central2-b,0.43978,0.05643
c2d-standard-8,8.0,32.0,,,,europe-southwest1,europe-southwest1-b,0.42857,0.05253
c2d-standard-8,8.0,32.0,,,,europe-west1,europe-west1-b,0.3999,0.04915
c2d-standard-8,8.0,32.0,,,,europe-west1,europe-west1-c,0.3999,0.04915
c2d-standard-8,8.0,32.0,,,,europe-west1,europe-west1-d,0.3999,0.04915
c2d-standard-8,8.0,32.0,,,,europe-west12,europe-west12-b,0.46852,0.04216
c2d-standard-8,8.0,32.0,,,,europe-west2,europe-west2-a,0.4679,0.14314
c2d-standard-8,8.0,32.0,,,,europe-west2,europe-west2-b,0.4679,0.14314
c2d-standard-8,8.0,32.0,,,,europe-west2,europe-west2-c,0.4679,0.14314
c2d-standard-8,8.0,32.0,,,,europe-west3,europe-west3-a,0.4679,0.11784
c2d-standard-8,8.0,32.0,,,,europe-west3,europe-west3-b,0.4679,0.11784
c2d-standard-8,8.0,32.0,,,,europe-west3,europe-west3-c,0.4679,0.11784
c2d-standard-8,8.0,32.0,,,,europe-west4,europe-west4-a,0.3999,0.12746
c2d-standard-8,8.0,32.0,,,,europe-west4,europe-west4-b,0.3999,0.12746
c2d-standard-8,8.0,32.0,,,,europe-west4,europe-west4-c,0.3999,0.12746
c2d-standard-8,8.0,32.0,,,,me-central2,me-central2-b,0.58111,0.05283
c2d-standard-8,8.0,32.0,,,,me-west1,me-west1-c,0.39951,0.09901
c2d-standard-8,8.0,32.0,,,,northamerica-northeast1,northamerica-northeast1-a,0.3999,0.09734
c2d-standard-8,8.0,32.0,,,,northamerica-northeast1,northamerica-northeast1-c,0.3999,0.09734
c2d-standard-8,8.0,32.0,,,,northamerica-northeast2,northamerica-northeast2-b,0.3999,0.06957
c2d-standard-8,8.0,32.0,,,,northamerica-northeast2,northamerica-northeast2-c,0.3999,0.06957
c2d-standard-8,8.0,32.0,,,,southamerica-east1,southamerica-east1-a,0.57669,0.09466
c2d-standard-8,8.0,32.0,,,,southamerica-east1,southamerica-east1-b,0.57669,0.09466
c2d-standard-8,8.0,32.0,,,,southamerica-east1,southamerica-east1-c,0.57669,0.09466
c2d-standard-8,8.0,32.0,,,,us-central1,us-central1-a,0.36319,0.10083
c2d-standard-8,8.0,32.0,,,,us-central1,us-central1-b,0.36319,0.10083
c2d-standard-8,8.0,32.0,,,,us-central1,us-central1-c,0.36319,0.10083
c2d-standard-8,8.0,32.0,,,,us-central1,us-central1-f,0.36319,0.10083
c2d-standard-8,8.0,32.0,,,,us-east1,us-east1-b,0.36319,0.10083
c2d-standard-8,8.0,32.0,,,,us-east1,us-east1-c,0.36319,0.10083
c2d-standard-8,8.0,32.0,,,,us-east1,us-east1-d,0.36319,0.10083
c2d-standard-8,8.0,32.0,,,,us-east4,us-east4-a,0.40902,0.10872
c2d-standard-8,8.0,32.0,,,,us-east4,us-east4-b,0.40902,0.10872
c2d-standard-8,8.0,32.0,,,,us-east4,us-east4-c,0.40902,0.10872
c2d-standard-8,8.0,32.0,,,,us-west1,us-west1-a,0.36319,0.10083
c2d-standard-8,8.0,32.0,,,,us-west1,us-west1-b,0.36319,0.10083
c2d-standard-8,8.0,32.0,,,,us-west1,us-west1-c,0.36319,0.10083
c2d-standard-8,8.0,32.0,,,,us-west2,us-west2-a,0.43658,0.08654
c2d-standard-8,8.0,32.0,,,,us-west2,us-west2-c,0.43658,0.08654
c2d-standard-8,8.0,32.0,,,,us-west3,us-west3-c,0.43658,0.08584
c2d-standard-8,8.0,32.0,,,,us-west4,us-west4-a,0.40902,0.06379
c2d-standard-8,8.0,32.0,,,,us-west4,us-west4-b,0.40902,0.06379
c2d-standard-8,8.0,32.0,,,,us-west4,us-west4-c,0.40902,0.06379
c3-highcpu-176,176.0,352.0,,,,asia-east1,asia-east1-a,8.66639,1.6727
c3-highcpu-176,176.0,352.0,,,,asia-east1,asia-east1-b,8.66639,1.6727
c3-highcpu-176,176.0,352.0,,,,asia-east2,asia-east2-a,10.47017,2.22675
c3-highcpu-176,176.0,352.0,,,,asia-northeast1,asia-northeast1-b,9.61169,0.89478
c3-highcpu-176,176.0,352.0,,,,asia-northeast1,asia-northeast1-c,9.61169,0.89478
c3-highcpu-176,176.0,352.0,,,,asia-northeast3,asia-northeast3-a,9.61169,2.31018
c3-highcpu-176,176.0,352.0,,,,asia-northeast3,asia-northeast3-b,9.61169,2.31018
c3-highcpu-176,176.0,352.0,,,,asia-southeast1,asia-southeast1-a,9.23372,4.36198
c3-highcpu-176,176.0,352.0,,,,asia-southeast1,asia-southeast1-b,9.23372,4.36198
c3-highcpu-176,176.0,352.0,,,,asia-southeast1,asia-southeast1-c,9.23372,4.36198
c3-highcpu-176,176.0,352.0,,,,australia-southeast1,australia-southeast1-c,9.35572,1.94163
c3-highcpu-176,176.0,352.0,,,,europe-west1,europe-west1-b,8.24127,2.82163
c3-highcpu-176,176.0,352.0,,,,europe-west1,europe-west1-c,8.24127,2.82163
c3-highcpu-176,176.0,352.0,,,,europe-west1,europe-west1-d,8.24127,2.82163
c3-highcpu-176,176.0,352.0,,,,europe-west2,europe-west2-b,8.53242,3.87904
c3-highcpu-176,176.0,352.0,,,,europe-west3,europe-west3-a,8.8318,2.2176
c3-highcpu-176,176.0,352.0,,,,europe-west3,europe-west3-b,8.8318,2.2176
c3-highcpu-176,176.0,352.0,,,,europe-west4,europe-west4-a,7.8588,3.01946
c3-highcpu-176,176.0,352.0,,,,europe-west4,europe-west4-b,7.8588,3.01946
c3-highcpu-176,176.0,352.0,,,,europe-west4,europe-west4-c,7.8588,3.01946
c3-highcpu-176,176.0,352.0,,,,me-central2,me-central2-a,11.97532,1.2232
c3-highcpu-176,176.0,352.0,,,,me-central2,me-central2-c,11.97532,1.2232
c3-highcpu-176,176.0,352.0,,,,northamerica-northeast1,northamerica-northeast1-b,8.24127,1.35626
c3-highcpu-176,176.0,352.0,,,,northamerica-northeast1,northamerica-northeast1-c,8.24127,1.35626
c3-highcpu-176,176.0,352.0,,,,southamerica-east1,southamerica-east1-a,11.88476,1.10493
c3-highcpu-176,176.0,352.0,,,,us-central1,us-central1-a,7.48458,1.26262
